Date_ymd, Time_Absolute_hms, Time_Relative_hms, Time_Relative_s, Time_Lag_s, Duration_s, Observation_Name, Log_File_Name, Actor, Behavior, Receiver, Modifier_1, Modifier_2, Modifier_3, Modifier_4, Modifier_5, Modifier_6, Other_Modifiers, Event_Type, Observer_ID, Notes, Coding_Scheme,
9/29/2021, 10:42:13, 00:15:32,932.574,0,0," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
9/29/2021, 10:42:13, 00:15:32,932.574,0.815,48.716," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
9/29/2021, 10:43:02, 00:16:21,981.29,0,0," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State stop,7916," """"", Provisioning ,
9/29/2021, 10:43:02, 00:16:21,981.29,2.122,4.642," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
9/29/2021, 10:43:07, 00:16:25,985.932,0,0," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Female"""," ""AN"""," ""Female"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
9/29/2021, 10:43:07, 00:16:25,985.932,0.982,61.464," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Female"""," ""GFN"""," ""Female""",,,,,,,, State start,7916," """"", Provisioning ,
9/29/2021, 10:43:09, 00:16:28,988.215,0,0," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State stop,7916," """"", Provisioning ,
9/29/2021, 10:43:09, 00:16:28,988.215,1.692,2.742," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State start,7916," """"", Provisioning ,
9/29/2021, 10:43:12, 00:16:30,990.956,0,0," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Male"""," ""AN"""," ""Male"""," ""Feeding""",,,,,,, State stop,7916," """"", Provisioning ,
9/29/2021, 10:43:12, 00:16:30,990.956,0.849,46.831," ""AdLib"""," ""LogAdLibitum 20210929_102641.csv"""," ""Male"""," ""GFN"""," ""Male""",,,,,,,, State start,7916," """"", Provisioning ,
