"","female_band","male_band","nest","site","num_pairs","nest_id","obs_date","observer","obs_method","nestling_age","nestling_number","obs_state","blind_camera_distance","obs_start_time","obs_end_time","obs_duration","total_visits","female_visits","male_visits","total_feeding_visits","female_feeding_visits","male_feeding_visits","total_sanitizing_visits","female_sanitizing_visits","male_sanitizing_visits","total_an_duration","female_an_duration","male_an_duration","total_brooding_duration","female_brooding_duration","male_brooding_duration","tert_tot_visit","tert_tot_feed","tert_tot_time","tert_tot_brood","trial_temp","min_temp","max_temp","trial_humidity","wind_speed","wind_gust","cloud_cover","obs_max_temp","obs_avg_temp","obs_min_temp","obs_med_temp","obs_sd_temp","obs_iqr_temp","obs_max_humid","obs_avg_humid","obs_min_humid","obs_sd_humid","hours_low","hours_med","hours_high","hours_very_high","hours_in_day","devel_max_temp","devel_avg_temp","devel_min_temp","devel_med_temp","devel_sd_temp","devel_iqr_temp","devel_max_humid","devel_avg_humid","devel_min_humid","devel_sd_humid","devel_hours_low","devel_hours_med","devel_hours_high","devel_hours_very_high","devel_hours_in_stage","thermo_bef_max_temp","thermo_bef_avg_temp","thermo_bef_min_temp","thermo_bef_med_temp","thermo_bef_sd_temp","thermo_bef_iqr_temp","thermo_bef_max_humid","thermo_bef_avg_humid","thermo_bef_min_humid","thermo_bef_sd_humid","thermo_aft_max_temp","thermo_aft_avg_temp","thermo_aft_min_temp","thermo_aft_med_temp","thermo_aft_sd_temp","thermo_aft_iqr_temp","thermo_aft_max_humid","thermo_aft_avg_humid","thermo_aft_min_humid","thermo_aft_sd_humid","thermo_bef_max_temp_5","thermo_bef_avg_temp_5","thermo_bef_min_temp_5","thermo_bef_med_temp_5","thermo_bef_sd_temp_5","thermo_bef_iqr_temp_5","thermo_bef_max_humid_5","thermo_bef_avg_humid_5","thermo_bef_min_humid_5","thermo_bef_sd_humid_5","thermo_aft_max_temp_5","thermo_aft_avg_temp_5","thermo_aft_min_temp_5","thermo_aft_med_temp_5","thermo_aft_sd_temp_5","thermo_aft_iqr_temp_5","thermo_aft_max_humid_5","thermo_aft_avg_humid_5","thermo_aft_min_humid_5","thermo_aft_sd_humid_5","thermo_bef_max_temp_7","thermo_bef_avg_temp_7","thermo_bef_min_temp_7","thermo_bef_med_temp_7","thermo_bef_sd_temp_7","thermo_bef_iqr_temp_7","thermo_bef_max_humid_7","thermo_bef_avg_humid_7","thermo_bef_min_humid_7","thermo_bef_sd_humid_7","thermo_aft_max_temp_7","thermo_aft_avg_temp_7","thermo_aft_min_temp_7","thermo_aft_med_temp_7","thermo_aft_sd_temp_7","thermo_aft_iqr_temp_7","thermo_aft_max_humid_7","thermo_aft_avg_humid_7","thermo_aft_min_humid_7","thermo_aft_sd_humid_7","nest_max_temp","nest_avg_temp","nest_min_temp","nest_med_temp","nest_sd_temp","nest_iqr_temp","nest_max_humid","nest_avg_humid","nest_min_humid","nest_sd_humid","nest_hours_low","nest_hours_med","nest_hours_high","nest_hours_very_high","nest_hours_in_stage","avg_nestl_mass","avg_wing_chord","avg_nestl_growth","avg_wing_growth","brood_nos_mites","brood_mite_bin","notes_obs"
"45","2850-57611","2850-57606",71,"schaaps","11","schaaps 71",2021-06-28,"APP","camera",8,4,"mid",0.97,"6:16","7:16",3694.594,5,3,2,4,2,2,7,6,1,2737.982,2436.113,301.869,2117.455,2117.455,0,1,1,3,3,14.8,14.7,31.9,61,0,0,"mostly",18.1,16.225,14.8,16,1.48632656797444,1.875,68.3,64.3,61,3.05395917894569,11.25,3.5,6.5,2.75,24,36.9,23.779375,14.7,22.15,6.36592668612111,11,76.5,42.0191666666667,14.9,14.2797624339656,37.25,26.75,21.75,34.25,120,37.1,24.4352678571429,13,23.05,6.34444194506621,10.15,76.5,38.9010416666667,14.9,13.2629707213707,35.6,22.248431372549,14.2,21.3,5.38615224826127,9.9,80.1,47.8254901960784,29.5,11.2533119881331,37.1,24.9451388888889,13,23.95,6.35679251754461,10.125,66.6,36.93125,14.9,12.508159250109,35.6,22.1102310231023,14.2,21.2,5.38649927986579,9.875,80.1,48.2839933993399,28.8,11.322666124135,37.1,24.007421875,13,22.9,6.30061023257943,10.125,76.5,40.0424479166667,14.9,13.3100336718844,35.6,22.5350241545894,14.2,21.5,5.41962672824496,9.575,80.1,47.7775362318841,29.5,11.3933480749,37.1,23.4917089678511,13,22.7,6.04541650771953,9.8,80.1,42.7516920473773,14.9,13.1938157971323,84,71.5,60.75,79.25,295.5,14.135,28.75,10.525,20,0,"no",""
"46","2850-57611","2850-57606",71,"schaaps","11","schaaps 71",2021-07-02,"SAM","camera",12,4,"late",0.81,"6:22","7:22",3622.797,20,7,13,18,7,11,2,1,1,447.648,366.785,80.863,0,0,0,2,2,1,1,15.2,15.1,32.1,70.7,0,0,"mostly",19.3,16.975,15.4,16.6,1.74618632071915,2.025,80.1,75.475,70.9,4.14598199063462,2,15,1.75,5.25,24,35.6,22.8819338422392,14.2,21.9,5.34342570749611,8.8,80.1,47.3101781170483,29.5,11.5049677920786,26.75,26.5,22.5,22.5,98.25,37.1,24.4352678571429,13,23.05,6.34444194506621,10.15,76.5,38.9010416666667,14.9,13.2629707213707,35.6,22.248431372549,14.2,21.3,5.38615224826127,9.9,80.1,47.8254901960784,29.5,11.2533119881331,37.1,24.9451388888889,13,23.95,6.35679251754461,10.125,66.6,36.93125,14.9,12.508159250109,35.6,22.1102310231023,14.2,21.2,5.38649927986579,9.875,80.1,48.2839933993399,28.8,11.322666124135,37.1,24.007421875,13,22.9,6.30061023257943,10.125,76.5,40.0424479166667,14.9,13.3100336718844,35.6,22.5350241545894,14.2,21.5,5.41962672824496,9.575,80.1,47.7775362318841,29.5,11.3933480749,37.1,23.4917089678511,13,22.7,6.04541650771953,9.8,80.1,42.7516920473773,14.9,13.1938157971323,84,71.5,60.75,79.25,295.5,19.605,53.75,5.47,25,0,"no",""
"47","2850-57561","2850-57563",74,"schaaps","11","schaaps 74",2021-06-23,"APP","person",3,4,"early",1.98,"5:57","6:57",3614.905,24,10,14,17,7,10,17,16,1,3292.633,2386.682,905.951,2143.523,1793.967,349.556,3,3,2,1,19,14,30.3,37.8,3,5,"mostly",19.4,19.075,18.6,19.15,0.340342964277701,0.274999999999999,37.3,35.1,32.5,1.97989898732233,7.75,1,6.5,8.75,24,30.3,22.1022727272727,14,21.85,4.47897309989824,7.1,63.8,42.55,25.3,10.792636831284,19.75,26.25,22.25,8.75,77,32.2,22.55,14,22,4.494504012561,6.7,69.7,43.6675595238095,17.9,13.042758569957,26.1,20.321021611002,14.9,20.4,3.18624784538322,5.8,71.6,54.1905697445972,37,7.92293525287243,32.2,23.0814236111111,14,22.55,4.5270032765019,6.8,65.3,41.2715277777778,17.9,12.2788693046618,26.1,20.1687603305785,14.9,20.2,3.11577368339003,5.6,71.6,54.8019834710744,37,7.86825266706903,32.2,22.1259114583333,14,21.7,4.45500675843531,6.9,69.7,45.0364583333333,17.9,12.9678008199221,26.1,20.5915254237288,14.9,20.5,3.22904759884241,5.5,71.6,54.0910411622276,37,8.11110003737241,32.2,21.5893310753599,14,21.2,4.13243121812083,6.1,71.6,48.2028789161727,17.9,12.2856596234302,86.75,105.75,76.25,26.5,295.25,3.24,9,3.24,9,0,"no","not possible to score away from nest modifiers"
"48","2850-57561","2850-57563",74,"schaaps","11","schaaps 74",2021-06-28,"APP","camera",8,3,"mid",1.02,"6:16","7:16",3610.392,7,4,2,4,1,3,21,18,3,3550.261,2496.904,421.308,1993.383,1842.634,150.749,1,1,3,3,15.2,15,23.8,61.8,0,0,"mostly",16.8,16.2,15.5,16.25,0.571547606649409,0.699999999999999,65,64.125,62.4,1.17579760163049,11.75,10.25,2,0,24,32.2,21.8871101871102,15,21.2,4.50751688921778,6.7,69.7,47.3172557172557,17.9,13.9978351583339,38.25,40.5,23.75,17.75,120.25,32.2,22.55,14,22,4.494504012561,6.7,69.7,43.6675595238095,17.9,13.042758569957,26.1,20.321021611002,14.9,20.4,3.18624784538322,5.8,71.6,54.1905697445972,37,7.92293525287243,32.2,23.0814236111111,14,22.55,4.5270032765019,6.8,65.3,41.2715277777778,17.9,12.2788693046618,26.1,20.1687603305785,14.9,20.2,3.11577368339003,5.6,71.6,54.8019834710744,37,7.86825266706903,32.2,22.1259114583333,14,21.7,4.45500675843531,6.9,69.7,45.0364583333333,17.9,12.9678008199221,26.1,20.5915254237288,14.9,20.5,3.22904759884241,5.5,71.6,54.0910411622276,37,8.11110003737241,32.2,21.5893310753599,14,21.2,4.13243121812083,6.1,71.6,48.2028789161727,17.9,12.2856596234302,86.75,105.75,76.25,26.5,295.25,14.8233333333333,30.3333333333333,11.5833333333333,21.3333333333333,2,"yes",""
"49","2850-57561","2850-57563",74,"schaaps","11","schaaps 74",2021-07-02,"APP","camera",12,3,"late",1.04,"6:15","7:15",3600.534,24,15,8,21,13,8,9,9,0,836.73,778.071,58.659,492.859,492.859,0,2,2,2,3,15.5,15.5,26.1,70.2,0,0,"mostly",17.1,16.25,15.6,16.15,0.655743852430201,0.749999999999998,71.6,70.95,70.6,0.443471156521668,2.25,15.75,6,0,24,26.1,20.8209183673469,14.9,20.7,3.15191188250214,4.925,71.6,53.7311224489796,37,8.16957118617875,28.75,39,30.25,0,98,32.2,22.55,14,22,4.494504012561,6.7,69.7,43.6675595238095,17.9,13.042758569957,26.1,20.321021611002,14.9,20.4,3.18624784538322,5.8,71.6,54.1905697445972,37,7.92293525287243,32.2,23.0814236111111,14,22.55,4.5270032765019,6.8,65.3,41.2715277777778,17.9,12.2788693046618,26.1,20.1687603305785,14.9,20.2,3.11577368339003,5.6,71.6,54.8019834710744,37,7.86825266706903,32.2,22.1259114583333,14,21.7,4.45500675843531,6.9,69.7,45.0364583333333,17.9,12.9678008199221,26.1,20.5915254237288,14.9,20.5,3.22904759884241,5.5,71.6,54.0910411622276,37,8.11110003737241,32.2,21.5893310753599,14,21.2,4.13243121812083,6.1,71.6,48.2028789161727,17.9,12.2856596234302,86.75,105.75,76.25,26.5,295.25,19.6133333333333,54.5,4.79,24.1666666666667,6,"yes",""
"50","2850-57718","2850-57560",54,"grizz","17","grizz 54",2021-06-24,"MJA","person",3,4,"early",5.81,"6:00","7:00",3627.008,21,12,9,36,25,11,14,14,0,NA,NA,NA,NA,NA,NA,3,3,NA,NA,22.1,16.1,36.6,44.7,0,0,"mostly ",21,20.85,20.7,20.85,0.129099444873581,0.149999999999995,46.9,46.125,44.8,0.917877987534292,6.5,2,4.75,10.75,24,36.6,23.6288524590164,12.6,23.5,6.50731524050774,11.8,66.5,40.9524590163934,17.1,13.4094233185465,24.75,12,18.25,21.25,76.25,36.6,22.7635416666667,12.6,22,5.65237862843733,9.125,76.2,46.838244047619,17.1,14.23767839336,31.2,22.0767716535433,14.1,21.7,5.00936123780981,8.9,77,53.1116141732283,32.6,11.2269840369018,36.6,23.0730902777778,12.6,22.2,5.7231935292025,8.95,76.2,45.7748263888889,17.1,14.181222427387,31.2,21.8907284768212,14.1,21.6,4.99597318435787,9.1,77,53.128642384106,32.6,11.4987240251643,36.6,22.479296875,12.6,21.8,5.48548408253122,8.5,76.2,47.373828125,17.1,13.9423409388231,31.2,22.4466019417476,14.1,21.9,5.2242335478357,9.825,77,53.575,32.6,11.237538380644,36.6,22.4678813559322,12.6,21.9,5.39350540110799,9.1,77,49.5389830508475,17.1,13.3876066769143,97.5,71.25,70.25,56,295,3.3,6.25,3.3,6.25,0,"no",""
"51","2850-57718","2850-57560",54,"grizz","17","grizz 54",2021-06-29,"APP","camera",8,4,"mid",0.97,"6:00","7:00",3597.639,8,0,0,6,0,0,1,0,0,2340.843,0,0,2191.092,0,0,1,1,2,3,17.2,14,26.8,65.7,0,0,"partly",14.8,14.55,14.2,14.6,0.264575131106459,0.299999999999997,63.1,62.625,62.3,0.340342964277704,9.5,8,6.5,0,24,33.7,21.5247916666667,14.5,21.3,4.58332162489806,7.7,76.2,51.80875,25.9,12.443876784003,43.25,35,30.75,11,120,36.6,22.7635416666667,12.6,22,5.65237862843733,9.125,76.2,46.838244047619,17.1,14.23767839336,31.2,22.0767716535433,14.1,21.7,5.00936123780981,8.9,77,53.1116141732283,32.6,11.2269840369018,36.6,23.0730902777778,12.6,22.2,5.7231935292025,8.95,76.2,45.7748263888889,17.1,14.181222427387,31.2,21.8907284768212,14.1,21.6,4.99597318435787,9.1,77,53.128642384106,32.6,11.4987240251643,36.6,22.479296875,12.6,21.8,5.48548408253122,8.5,76.2,47.373828125,17.1,13.9423409388231,31.2,22.4466019417476,14.1,21.9,5.2242335478357,9.825,77,53.575,32.6,11.237538380644,36.6,22.4678813559322,12.6,21.9,5.39350540110799,9.1,77,49.5389830508475,17.1,13.3876066769143,97.5,71.25,70.25,56,295,13.61,29.375,10.31,23.125,0,"no","Very dark footage. Only use total visitation rate. "
"52","2850-57718","2850-57560",54,"grizz","17","grizz 54",2021-07-03,"MJA","person",12,4,"late",6.4,"5:57","6:57",3614.126,28,22,6,29,21,8,2,1,1,NA,NA,NA,NA,NA,NA,3,3,NA,NA,16.2,14.4,30.9,64,2,5,"clear",19.1,17.6,16.3,17.5,1.21928941054479,1.45,66.4,65.175,64.1,1.06262254195301,7.5,3.5,5.5,7.5,24,31.2,22.7174683544304,14.1,22.2,5.16213504710545,9.25,77,53.4108860759494,32.6,11.4430684347654,29.5,24.25,21.25,23.75,98.75,36.6,22.7635416666667,12.6,22,5.65237862843733,9.125,76.2,46.838244047619,17.1,14.23767839336,31.2,22.0767716535433,14.1,21.7,5.00936123780981,8.9,77,53.1116141732283,32.6,11.2269840369018,36.6,23.0730902777778,12.6,22.2,5.7231935292025,8.95,76.2,45.7748263888889,17.1,14.181222427387,31.2,21.8907284768212,14.1,21.6,4.99597318435787,9.1,77,53.128642384106,32.6,11.4987240251643,36.6,22.479296875,12.6,21.8,5.48548408253122,8.5,76.2,47.373828125,17.1,13.9423409388231,31.2,22.4466019417476,14.1,21.9,5.2242335478357,9.825,77,53.575,32.6,11.237538380644,36.6,22.4678813559322,12.6,21.9,5.39350540110799,9.1,77,49.5389830508475,17.1,13.3876066769143,97.5,71.25,70.25,56,295,18.25,56.5,4.64,27.125,0,"no",""
"53","2850-57402","2850-57858",86,"grizz","17","grizz 86",2021-06-24,"SAM","person",3,3,"early",3.99,"6:00","7:00",3601.263,15,8,7,11,6,5,11,10,1,3548.112,2139.583,1408.529,3101.609,1881.445,1220.164,1,2,3,3,21.2,16.1,36.5,44.7,0,0,"mostly",21.1,20.96,20.8,21,0.114017542509914,0.100000000000001,48.3,46.22,44.8,1.48559752288431,6.5,2,4.75,10.75,24,36.3,26.8875,16.1,27.6,5.87264481667818,10.05,54.8,32.9721590909091,16.4,10.3408299140682,6.5,6,10.75,20.75,44,36.3,23.6994434137291,14.5,23,5.63011846148724,9.25,77,45.7836734693878,16.4,15.1886645958572,31.9,22.14557956778,14,21.6,5.17236801227299,9,78.7,53.3153241650295,31.6,11.7275502130258,36.3,24.2805869074492,15.5,23.5,5.60772193997864,9.05,77,44.1444695259594,16.4,15.1255510314597,31.9,21.9666115702479,14,21.4,5.14809254744106,9.2,78.7,53.3204958677686,31.6,11.9447726001352,36.3,23.2283464566929,14.5,22.6,5.49604241952833,8.8,77,46.5831496062992,16.4,14.7954171490103,31.9,22.5087167070218,14,21.9,5.39595961301402,10,78.7,53.836803874092,31.6,11.7498317051688,36.3,22.9447519083969,14,22.3,5.46556915295268,9.2,78.7,49.4416984732824,16.4,14.1229479166858,80.25,61.25,63.75,56.75,262,3.13,7.5,3.13,7.5,0,"no",""
"54","2850-57402","2850-57858",86,"grizz","17","grizz 86",2021-06-29,"APP","person",8,3,"mid",6.32,"5:55","6:55",3601.854,9,5,3,4,1,3,14,13,1,3232.468,2576.918,655.55,2502.486,1975.321,527.165,1,1,3,3,14.1,14.1,26.6,62.3,0,0,"partly",14.5,14.275,14,14.3,0.221735578260835,0.275000000000002,63.9,63.325,62.9,0.434932945023329,9.5,6.75,7.75,0,24,33.3,21.6041928721174,14.4,21.2,4.68969718572688,7.9,77,52.0333333333333,25.2,12.6087404658219,43.75,31.5,32.5,11.5,119.25,36.3,23.6994434137291,14.5,23,5.63011846148724,9.25,77,45.7836734693878,16.4,15.1886645958572,31.9,22.14557956778,14,21.6,5.17236801227299,9,78.7,53.3153241650295,31.6,11.7275502130258,36.3,24.2805869074492,15.5,23.5,5.60772193997864,9.05,77,44.1444695259594,16.4,15.1255510314597,31.9,21.9666115702479,14,21.4,5.14809254744106,9.2,78.7,53.3204958677686,31.6,11.9447726001352,36.3,23.2283464566929,14.5,22.6,5.49604241952833,8.8,77,46.5831496062992,16.4,14.7954171490103,31.9,22.5087167070218,14,21.9,5.39595961301402,10,78.7,53.836803874092,31.6,11.7498317051688,36.3,22.9447519083969,14,22.3,5.46556915295268,9.2,78.7,49.4416984732824,16.4,14.1229479166858,80.25,61.25,63.75,56.75,262,13.4033333333333,27.6666666666667,10.2733333333333,20.1666666666667,0,"no",""
"55","2850-57402","2850-57858",86,"grizz","17","grizz 86",2021-07-03,"ZML","person",12,3,"late",5.79,"6:16","7:16",3603.603,23,17,5,14,12,2,4,2,2,801.302,640.154,157.407,69.521,69.521,0,2,1,2,2,16.6,14.3,31.7,65,0,0,"clear",20.2,18.65,17.2,18.6,1.29228479833201,1.5,67.9,67.1,66.5,0.605530070819501,7.75,3.5,5.25,7.5,24,31.9,22.806835443038,14,22.2,5.3248701860452,9.4,78.7,53.6503797468354,31.6,11.9755045508024,30,23.75,20.5,24.5,98.75,36.3,23.6994434137291,14.5,23,5.63011846148724,9.25,77,45.7836734693878,16.4,15.1886645958572,31.9,22.14557956778,14,21.6,5.17236801227299,9,78.7,53.3153241650295,31.6,11.7275502130258,36.3,24.2805869074492,15.5,23.5,5.60772193997864,9.05,77,44.1444695259594,16.4,15.1255510314597,31.9,21.9666115702479,14,21.4,5.14809254744106,9.2,78.7,53.3204958677686,31.6,11.9447726001352,36.3,23.2283464566929,14.5,22.6,5.49604241952833,8.8,77,46.5831496062992,16.4,14.7954171490103,31.9,22.5087167070218,14,21.9,5.39595961301402,10,78.7,53.836803874092,31.6,11.7498317051688,36.3,22.9447519083969,14,22.3,5.46556915295268,9.2,78.7,49.4416984732824,16.4,14.1229479166858,80.25,61.25,63.75,56.75,262,19.4266666666667,50.5,6.02333333333333,22.8333333333333,0,"no",""
"56","2811-38779","2850-57712",161,"grizz","17","grizz 161",2021-06-26,"ZML","person",3,4,"early",7.11,"6:13","7:13",3047.751,15,7,8,11,3,8,13,12,1,2713.434,2022.86,690.574,2404.706,1830.816,573.89,1,2,1,1,15.2,14.7,29.7,72.7,0,0,"mostly",18.6,16.625,15.3,16.3,1.54353490404331,2.025,77,75.25,73,1.96892525674965,8.25,9.25,4,2.5,24,36.9,24.5805054151625,14.7,23.7,5.88319109198311,9,84.6,42.5971119133574,16,16.680729323359,13.5,19,14.75,22,69.25,36.9,22.6605304212168,13.5,22.1,5.53586762334629,9.3,84.6,47.7307332293292,16,14.6626984510964,34,23.1560157790927,13.5,22.3,5.52664211139264,10.2,78.3,53.5337278106509,32.6,11.4927157936285,36.9,22.7647706422018,14,22.1,5.51541016225993,8.9,84.6,47.6269724770642,16,15.3396001788879,34,22.9829187396352,13.5,22.4,5.55492270131982,10.1,78.3,52.7036484245439,32.6,11.425075293882,36.9,22.7584803256445,13.5,22.3,5.59979977053294,9.9,84.6,47.7628222523745,16,14.2454293456344,34,23.0961070559611,14,21.9,5.41645950677295,9.8,78.3,54.8316301703163,32.6,11.1989577920781,36.9,22.8793554006969,13.5,22.1,5.53486064945539,9.6,84.6,50.2935540069686,16,13.6580276588131,88.5,67.25,65.5,65.75,287,3.54,8.375,3.54,8.375,0,"no",""
"57","2811-38779","2850-57712",161,"grizz","17","grizz 161",2021-07-05,"SAM","person",12,4,"late",4.83,"5:45","6:45",3602.825,16,3,13,5,2,3,4,3,1,1583.963,1351.379,232.584,0,0,0,1,1,3,1,15.9,15.8,33.5,65.1,0,0,"clear",18.6,16.74,15.7,16.3,1.21778487426967,1.5,67.9,66.76,65.5,1.06207344378814,4.25,6.25,6.75,6.75,24,34,23.2969230769231,14,22.5,5.48706736299051,10.075,78.3,54.4784615384615,32.6,11.3565580837153,29.5,20.75,20,27.25,97.5,36.9,22.6605304212168,13.5,22.1,5.53586762334629,9.3,84.6,47.7307332293292,16,14.6626984510964,34,23.1560157790927,13.5,22.3,5.52664211139264,10.2,78.3,53.5337278106509,32.6,11.4927157936285,36.9,22.7647706422018,14,22.1,5.51541016225993,8.9,84.6,47.6269724770642,16,15.3396001788879,34,22.9829187396352,13.5,22.4,5.55492270131982,10.1,78.3,52.7036484245439,32.6,11.425075293882,36.9,22.7584803256445,13.5,22.3,5.59979977053294,9.9,84.6,47.7628222523745,16,14.2454293456344,34,23.0961070559611,14,21.9,5.41645950677295,9.8,78.3,54.8316301703163,32.6,11.1989577920781,36.9,22.8793554006969,13.5,22.1,5.53486064945539,9.6,84.6,50.2935540069686,16,13.6580276588131,88.5,67.25,65.5,65.75,287,19.2925,50.125,5.7625,20.625,0,"no","obs on tupperware nest"
"58","2850-57526","2640-97543",123,"grizz","17","grizz 123",2021-06-26,"SAM","person",3,4,"early",5.49,"6:13","7:13",3600.694,15,9,6,9,3,6,9,7,2,3208.309,2387.61,820.699,2652.236,2138.108,514.128,2,1,1,2,15.4,15.1,30.2,72,0,0,"mostly",17.9,16.425,15.4,16.2,1.12952792499049,1.375,76.9,74.775,72.3,2.47032386540713,8.5,8.75,5,1.75,24,36.2,24.3108695652174,15.1,23.55,5.6125014326961,8.525,72.3,43.1025362318841,16.9,15.8519661212032,13.5,18.75,17.5,19.25,69,36.2,22.4048361934477,13.6,21.9,5.38286851499161,8.5,76.9,48.6954758190328,16.9,14.2102799981142,34.9,23.1788954635108,13.7,22.3,5.64190353138282,10.15,76.6,53.7201183431953,31.7,11.0247327764573,36.2,22.4550458715596,14.1,21.9,5.27453800316094,8.1,76.9,48.6348623853211,16.9,14.7781683682756,34.9,23.0102819237148,13.6,22.2,5.70562120855709,10.2,76.6,52.9749585406302,31.7,11.0635878689882,36.2,22.5081411126187,13.6,22.1,5.46951918855517,8.9,76.9,48.7515603799186,16.9,13.8325388628924,34.9,23.1744525547445,14,22,5.56234328402417,9.85,76.6,54.7931873479319,32.4,10.7554456909584,36.2,22.7466898954704,13.6,22.1,5.50978502022895,8.825,76.9,50.9145470383275,16.9,13.134849094536,89.5,69.75,66.5,61.25,287,4.115,9.75,4.115,9.75,0,"no",""
"59","2850-57526","2640-97543",123,"grizz","17","grizz 123",2021-07-01,"MJA","person",8,4,"mid",5.18,"6:26","7:26",3681.167,28,13,15,29,14,15,0,0,0,NA,NA,NA,NA,NA,NA,3,3,NA,NA,18.7,14,31.2,72,0,0,"mostly",18.7,18.6,18.5,18.6,0.0816496580927723,0.0499999999999972,72.6,72.25,71.8,0.341565025531987,7.75,3.5,5.25,7.5,24,31.4,21.3338842975207,13.6,20.9,4.98872938791431,8.5,76.9,52.6696280991736,31.7,11.2247695944904,47,28.25,31.25,14.5,121,36.2,22.4048361934477,13.6,21.9,5.38286851499161,8.5,76.9,48.6954758190328,16.9,14.2102799981142,34.9,23.1788954635108,13.7,22.3,5.64190353138282,10.15,76.6,53.7201183431953,31.7,11.0247327764573,36.2,22.4550458715596,14.1,21.9,5.27453800316094,8.1,76.9,48.6348623853211,16.9,14.7781683682756,34.9,23.0102819237148,13.6,22.2,5.70562120855709,10.2,76.6,52.9749585406302,31.7,11.0635878689882,36.2,22.5081411126187,13.6,22.1,5.46951918855517,8.9,76.9,48.7515603799186,16.9,13.8325388628924,34.9,23.1744525547445,14,22,5.56234328402417,9.85,76.6,54.7931873479319,32.4,10.7554456909584,36.2,22.7466898954704,13.6,22.1,5.50978502022895,8.825,76.9,50.9145470383275,16.9,13.134849094536,89.5,69.75,66.5,61.25,287,14.78,34.125,10.665,24.375,0,"no",""
"60","2850-57526","2640-97543",123,"grizz","17","grizz 123",2021-07-05,"MJA","person",12,4,"late",4.47,"5:45","6:45",3615.008,22,16,6,22,16,6,1,1,0,NA,NA,NA,NA,NA,NA,2,2,NA,NA,16,16,31.6,64.3,0,0,"clear",17.5,16.46,15.9,16.2,0.658027355054484,0.699999999999999,66.9,65.46,64.5,0.981325634027771,4.25,6.5,5.75,7.5,24,34.9,23.3963917525773,14,22.4,5.64496870686016,10.3,76.6,54.2822164948454,32.4,10.8061791221115,29,22.75,17.75,27.5,97,36.2,22.4048361934477,13.6,21.9,5.38286851499161,8.5,76.9,48.6954758190328,16.9,14.2102799981142,34.9,23.1788954635108,13.7,22.3,5.64190353138282,10.15,76.6,53.7201183431953,31.7,11.0247327764573,36.2,22.4550458715596,14.1,21.9,5.27453800316094,8.1,76.9,48.6348623853211,16.9,14.7781683682756,34.9,23.0102819237148,13.6,22.2,5.70562120855709,10.2,76.6,52.9749585406302,31.7,11.0635878689882,36.2,22.5081411126187,13.6,22.1,5.46951918855517,8.9,76.9,48.7515603799186,16.9,13.8325388628924,34.9,23.1744525547445,14,22,5.56234328402417,9.85,76.6,54.7931873479319,32.4,10.7554456909584,36.2,22.7466898954704,13.6,22.1,5.50978502022895,8.825,76.9,50.9145470383275,16.9,13.134849094536,89.5,69.75,66.5,61.25,287,18.7275,57.5,3.9475,23.375,0,"no",""
"61","2850-57864","2850-57865",7,"hayes","1","hayes 7",2021-06-29,"ZML","person",4,6,"early",4,"7:17","8:33",3663.868,22,12,10,16,5,11,18,15,3,3746.832,2853.138,893.694,3171.41,2629.958,541.452,3,3,3,3,15.4,14.5,21.7,64.8,0,0,"partly",15.8,15.74,15.7,15.7,0.0547722557505174,0.100000000000001,67.9,66.92,66.2,0.694262198308392,14.25,9.75,0,0,24,24.8,18.3046454767726,14.5,18.2,2.05524268258017,3.1,72.4,62.9227383863081,49.5,5.92407818034019,64.5,35.75,2,0,102.25,24.8,18.2377088305489,14.5,18.1,2.07561843005179,3.15,72.4,62.9852028639618,49.5,5.87104814818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,18.2377088305489,14.5,18.1,2.07561843005179,3.15,72.4,62.9852028639618,49.5,5.87104814818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,18.2377088305489,14.5,18.1,2.07561843005179,3.15,72.4,62.9852028639618,49.5,5.87104814818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.8,18.2377088305489,14.5,18.1,2.07561843005179,3.15,72.4,62.9852028639618,49.5,5.87104814818183,64.5,35.75,2,0,102.25,3.78166666666667,9.33333333333333,3.78166666666667,9.33333333333333,0,"no","distance is approximately 4m; score obs starting at 7:33 due to disturbance"
