"","ymd_hms","temp_c","humid_perc","site","nest","time","date"
"15800",2021-07-03 06:06:00,16.3,64.1,"grizz","54",6H 6M 0S,2021-07-03
"15801",2021-07-03 06:21:00,17,64.5,"grizz","54",6H 21M 0S,2021-07-03
"15802",2021-07-03 06:36:00,18,65.7,"grizz","54",6H 36M 0S,2021-07-03
"15803",2021-07-03 06:51:00,19.1,66.4,"grizz","54",6H 51M 0S,2021-07-03
"15804",2021-06-15 00:02:00,22.4,39,"grizz","6",2M 0S,2021-06-15
"15805",2021-06-15 00:17:00,22.1,39.9,"grizz","6",17M 0S,2021-06-15
"15806",2021-06-15 00:32:00,21.7,40.6,"grizz","6",32M 0S,2021-06-15
"15807",2021-06-15 00:47:00,21.3,41,"grizz","6",47M 0S,2021-06-15
"15808",2021-06-15 01:02:00,20.9,41.2,"grizz","6",1H 2M 0S,2021-06-15
"15809",2021-06-15 01:17:00,20.6,40.8,"grizz","6",1H 17M 0S,2021-06-15
"15810",2021-06-15 01:32:00,20.2,40.8,"grizz","6",1H 32M 0S,2021-06-15
"15811",2021-06-15 01:47:00,19.9,40.3,"grizz","6",1H 47M 0S,2021-06-15
"15812",2021-06-15 02:02:00,19.7,40,"grizz","6",2H 2M 0S,2021-06-15
"15813",2021-06-15 02:17:00,19.5,39.6,"grizz","6",2H 17M 0S,2021-06-15
"15814",2021-06-15 02:32:00,19.2,39.7,"grizz","6",2H 32M 0S,2021-06-15
"15815",2021-06-15 02:47:00,19,39.7,"grizz","6",2H 47M 0S,2021-06-15
"15816",2021-06-15 03:02:00,18.8,40.5,"grizz","6",3H 2M 0S,2021-06-15
"15817",2021-06-15 03:17:00,18.6,41.9,"grizz","6",3H 17M 0S,2021-06-15
"15818",2021-06-15 03:32:00,18.4,42.7,"grizz","6",3H 32M 0S,2021-06-15
"15819",2021-06-15 03:47:00,18.1,43.9,"grizz","6",3H 47M 0S,2021-06-15
"15820",2021-06-15 04:02:00,17.9,44.7,"grizz","6",4H 2M 0S,2021-06-15
"15821",2021-06-15 04:17:00,17.6,45.5,"grizz","6",4H 17M 0S,2021-06-15
"15822",2021-06-15 04:32:00,17.4,45.8,"grizz","6",4H 32M 0S,2021-06-15
"15823",2021-06-15 04:47:00,17.1,45.8,"grizz","6",4H 47M 0S,2021-06-15
"15824",2021-06-15 05:02:00,16.7,45.8,"grizz","6",5H 2M 0S,2021-06-15
"15825",2021-06-15 05:17:00,16.5,46.1,"grizz","6",5H 17M 0S,2021-06-15
"15826",2021-06-15 05:32:00,16.3,46.3,"grizz","6",5H 32M 0S,2021-06-15
"15827",2021-06-15 05:47:00,16.2,46.3,"grizz","6",5H 47M 0S,2021-06-15
"15828",2021-06-15 06:02:00,16.2,46.2,"grizz","6",6H 2M 0S,2021-06-15
"15829",2021-06-15 06:17:00,16.7,46.1,"grizz","6",6H 17M 0S,2021-06-15
"15830",2021-06-15 06:32:00,17.5,45.4,"grizz","6",6H 32M 0S,2021-06-15
"15831",2021-06-15 06:47:00,18.5,47.5,"grizz","6",6H 47M 0S,2021-06-15
"15832",2021-06-15 07:02:00,19.6,50.2,"grizz","6",7H 2M 0S,2021-06-15
"15833",2021-06-15 07:17:00,20.6,51.1,"grizz","6",7H 17M 0S,2021-06-15
"15834",2021-06-15 07:32:00,21.8,52.6,"grizz","6",7H 32M 0S,2021-06-15
"15835",2021-06-15 07:47:00,23.1,53.1,"grizz","6",7H 47M 0S,2021-06-15
"15836",2021-06-15 08:02:00,24.2,50.7,"grizz","6",8H 2M 0S,2021-06-15
"15837",2021-06-15 08:17:00,25.4,46.8,"grizz","6",8H 17M 0S,2021-06-15
"15838",2021-06-15 08:32:00,26.5,43.6,"grizz","6",8H 32M 0S,2021-06-15
"15839",2021-06-15 08:47:00,27.6,40.4,"grizz","6",8H 47M 0S,2021-06-15
"15840",2021-06-15 09:02:00,28.7,37.7,"grizz","6",9H 2M 0S,2021-06-15
"15841",2021-06-15 09:17:00,29.6,35,"grizz","6",9H 17M 0S,2021-06-15
"15842",2021-06-15 09:32:00,30.3,34,"grizz","6",9H 32M 0S,2021-06-15
"15843",2021-06-15 09:47:00,30.8,31.7,"grizz","6",9H 47M 0S,2021-06-15
"15844",2021-06-15 10:02:00,31.4,30.7,"grizz","6",10H 2M 0S,2021-06-15
"15845",2021-06-15 10:17:00,32,30.7,"grizz","6",10H 17M 0S,2021-06-15
"15846",2021-06-15 10:32:00,32.7,32,"grizz","6",10H 32M 0S,2021-06-15
"15847",2021-06-15 10:47:00,33.3,32.6,"grizz","6",10H 47M 0S,2021-06-15
"15848",2021-06-15 11:02:00,33.8,31.5,"grizz","6",11H 2M 0S,2021-06-15
"15849",2021-06-15 11:17:00,34.3,31.8,"grizz","6",11H 17M 0S,2021-06-15
"15850",2021-06-15 11:32:00,34.9,31.2,"grizz","6",11H 32M 0S,2021-06-15
"15851",2021-06-15 11:47:00,35.4,30.1,"grizz","6",11H 47M 0S,2021-06-15
"15852",2021-06-15 12:02:00,35.9,29.5,"grizz","6",12H 2M 0S,2021-06-15
"15853",2021-06-15 12:17:00,36.5,28.4,"grizz","6",12H 17M 0S,2021-06-15
"15854",2021-06-15 12:32:00,36.9,27.9,"grizz","6",12H 32M 0S,2021-06-15
"15855",2021-06-15 12:47:00,37.3,25.9,"grizz","6",12H 47M 0S,2021-06-15
"15856",2021-06-15 13:02:00,37.8,26.5,"grizz","6",13H 2M 0S,2021-06-15
"15857",2021-06-15 13:17:00,38.1,25.3,"grizz","6",13H 17M 0S,2021-06-15
"15858",2021-06-15 13:32:00,38.4,24.9,"grizz","6",13H 32M 0S,2021-06-15
"15859",2021-06-15 13:47:00,38.7,23.7,"grizz","6",13H 47M 0S,2021-06-15
"15860",2021-06-15 14:02:00,38.8,23,"grizz","6",14H 2M 0S,2021-06-15
"15861",2021-06-15 14:17:00,39.2,22.6,"grizz","6",14H 17M 0S,2021-06-15
"15862",2021-06-15 14:32:00,39.4,23.3,"grizz","6",14H 32M 0S,2021-06-15
"15863",2021-06-15 14:47:00,39.6,22.2,"grizz","6",14H 47M 0S,2021-06-15
"15864",2021-06-15 15:02:00,39.7,21.6,"grizz","6",15H 2M 0S,2021-06-15
"15865",2021-06-15 15:17:00,39.8,21.3,"grizz","6",15H 17M 0S,2021-06-15
"15866",2021-06-15 15:32:00,39.9,20.8,"grizz","6",15H 32M 0S,2021-06-15
"15867",2021-06-15 15:47:00,40,20.1,"grizz","6",15H 47M 0S,2021-06-15
"15868",2021-06-15 16:02:00,40,20.3,"grizz","6",16H 2M 0S,2021-06-15
"15869",2021-06-15 16:17:00,39.9,19.5,"grizz","6",16H 17M 0S,2021-06-15
"15870",2021-06-15 16:32:00,39.8,20.1,"grizz","6",16H 32M 0S,2021-06-15
"15871",2021-06-15 16:47:00,39.7,20.7,"grizz","6",16H 47M 0S,2021-06-15
"15872",2021-06-15 17:02:00,39.5,21.8,"grizz","6",17H 2M 0S,2021-06-15
"15873",2021-06-15 17:17:00,39.5,22.9,"grizz","6",17H 17M 0S,2021-06-15
"15874",2021-06-15 17:32:00,39.1,24.5,"grizz","6",17H 32M 0S,2021-06-15
"15875",2021-06-15 17:47:00,38.4,25.9,"grizz","6",17H 47M 0S,2021-06-15
"15876",2021-06-15 18:02:00,37.5,28.3,"grizz","6",18H 2M 0S,2021-06-15
"15877",2021-06-15 18:17:00,37,29.7,"grizz","6",18H 17M 0S,2021-06-15
"15878",2021-06-15 18:32:00,36.4,31.9,"grizz","6",18H 32M 0S,2021-06-15
"15879",2021-06-15 18:47:00,35.2,35.4,"grizz","6",18H 47M 0S,2021-06-15
"15880",2021-06-15 19:02:00,34.2,37.2,"grizz","6",19H 2M 0S,2021-06-15
"15881",2021-06-15 19:17:00,33.1,37.8,"grizz","6",19H 17M 0S,2021-06-15
"15882",2021-06-15 19:32:00,32.2,38.6,"grizz","6",19H 32M 0S,2021-06-15
"15883",2021-06-15 19:47:00,31.2,39.4,"grizz","6",19H 47M 0S,2021-06-15
"15884",2021-06-15 20:02:00,30.3,38.3,"grizz","6",20H 2M 0S,2021-06-15
"15885",2021-06-15 20:17:00,29.3,37,"grizz","6",20H 17M 0S,2021-06-15
"15886",2021-06-15 20:32:00,28.4,36.8,"grizz","6",20H 32M 0S,2021-06-15
"15887",2021-06-15 20:47:00,27.6,36.6,"grizz","6",20H 47M 0S,2021-06-15
"15888",2021-06-15 21:02:00,26.8,36,"grizz","6",21H 2M 0S,2021-06-15
"15889",2021-06-15 21:17:00,26.3,34.1,"grizz","6",21H 17M 0S,2021-06-15
"15890",2021-06-15 21:32:00,25.9,32,"grizz","6",21H 32M 0S,2021-06-15
"15891",2021-06-15 21:47:00,25.6,30.3,"grizz","6",21H 47M 0S,2021-06-15
"15892",2021-06-15 22:02:00,25.2,30.2,"grizz","6",22H 2M 0S,2021-06-15
"15893",2021-06-15 22:17:00,24.7,30.4,"grizz","6",22H 17M 0S,2021-06-15
"15894",2021-06-15 22:32:00,24.4,30.1,"grizz","6",22H 32M 0S,2021-06-15
"15895",2021-06-15 22:47:00,24.2,30,"grizz","6",22H 47M 0S,2021-06-15
"15896",2021-06-15 23:02:00,23.9,30.4,"grizz","6",23H 2M 0S,2021-06-15
"15897",2021-06-15 23:17:00,23.6,29.4,"grizz","6",23H 17M 0S,2021-06-15
"15898",2021-06-15 23:32:00,23.5,28.6,"grizz","6",23H 32M 0S,2021-06-15
"15899",2021-06-15 23:47:00,23.1,29.7,"grizz","6",23H 47M 0S,2021-06-15
"15900",2021-06-16 00:02:00,22.8,30,"grizz","6",2M 0S,2021-06-16
"15901",2021-06-16 00:17:00,22.3,31.4,"grizz","6",17M 0S,2021-06-16
"15902",2021-06-16 00:32:00,21.8,32,"grizz","6",32M 0S,2021-06-16
"15903",2021-06-16 00:47:00,21.5,32.2,"grizz","6",47M 0S,2021-06-16
"15904",2021-06-16 01:02:00,21.1,32.9,"grizz","6",1H 2M 0S,2021-06-16
"15905",2021-06-16 01:17:00,20.8,33.3,"grizz","6",1H 17M 0S,2021-06-16
"15906",2021-06-16 01:32:00,20.5,33.7,"grizz","6",1H 32M 0S,2021-06-16
"15907",2021-06-16 01:47:00,20.2,33.9,"grizz","6",1H 47M 0S,2021-06-16
"15908",2021-06-16 02:02:00,20,33.5,"grizz","6",2H 2M 0S,2021-06-16
"15909",2021-06-16 02:17:00,19.9,32.9,"grizz","6",2H 17M 0S,2021-06-16
"15910",2021-06-16 02:32:00,19.9,31.8,"grizz","6",2H 32M 0S,2021-06-16
"15911",2021-06-16 02:47:00,19.9,31.4,"grizz","6",2H 47M 0S,2021-06-16
"15912",2021-06-16 03:02:00,19.8,31.6,"grizz","6",3H 2M 0S,2021-06-16
"15913",2021-06-16 03:17:00,19.6,31.8,"grizz","6",3H 17M 0S,2021-06-16
"15914",2021-06-16 03:32:00,19.6,30.8,"grizz","6",3H 32M 0S,2021-06-16
"15915",2021-06-16 03:47:00,19.5,31.3,"grizz","6",3H 47M 0S,2021-06-16
"15916",2021-06-16 04:02:00,19.2,32.1,"grizz","6",4H 2M 0S,2021-06-16
"15917",2021-06-16 04:17:00,19,33.2,"grizz","6",4H 17M 0S,2021-06-16
"15918",2021-06-16 04:32:00,18.7,34.9,"grizz","6",4H 32M 0S,2021-06-16
"15919",2021-06-16 04:47:00,18.6,35.3,"grizz","6",4H 47M 0S,2021-06-16
"15920",2021-06-16 05:02:00,18.5,35.9,"grizz","6",5H 2M 0S,2021-06-16
"15921",2021-06-16 05:17:00,18.3,35.8,"grizz","6",5H 17M 0S,2021-06-16
"15922",2021-06-16 05:32:00,18.2,36.5,"grizz","6",5H 32M 0S,2021-06-16
"15923",2021-06-16 05:47:00,18.1,37.7,"grizz","6",5H 47M 0S,2021-06-16
"15924",2021-06-16 06:02:00,18.2,37.3,"grizz","6",6H 2M 0S,2021-06-16
"15925",2021-06-16 06:17:00,18.6,38.1,"grizz","6",6H 17M 0S,2021-06-16
"15926",2021-06-16 06:32:00,19.1,38.5,"grizz","6",6H 32M 0S,2021-06-16
"15927",2021-06-16 06:47:00,19.7,41.5,"grizz","6",6H 47M 0S,2021-06-16
"15928",2021-06-16 07:02:00,20.7,42.2,"grizz","6",7H 2M 0S,2021-06-16
"15929",2021-06-16 07:17:00,21.8,40.1,"grizz","6",7H 17M 0S,2021-06-16
"15930",2021-06-16 07:32:00,22.8,40.7,"grizz","6",7H 32M 0S,2021-06-16
"15931",2021-06-16 07:47:00,23.9,42.1,"grizz","6",7H 47M 0S,2021-06-16
"15932",2021-06-16 08:02:00,25.1,43.9,"grizz","6",8H 2M 0S,2021-06-16
"15933",2021-06-16 08:17:00,26.2,43.8,"grizz","6",8H 17M 0S,2021-06-16
"15934",2021-06-16 08:32:00,27.5,43,"grizz","6",8H 32M 0S,2021-06-16
"15935",2021-06-16 08:47:00,28.7,42.6,"grizz","6",8H 47M 0S,2021-06-16
"15936",2021-06-16 09:02:00,30,41.1,"grizz","6",9H 2M 0S,2021-06-16
"15937",2021-06-16 09:17:00,31.2,35,"grizz","6",9H 17M 0S,2021-06-16
"15938",2021-06-16 09:32:00,32.2,31.1,"grizz","6",9H 32M 0S,2021-06-16
"15939",2021-06-16 09:47:00,33.4,31.9,"grizz","6",9H 47M 0S,2021-06-16
"15940",2021-06-16 10:02:00,34.5,29,"grizz","6",10H 2M 0S,2021-06-16
"15941",2021-06-16 10:17:00,35.4,25.9,"grizz","6",10H 17M 0S,2021-06-16
"15942",2021-06-16 10:32:00,35.9,23.6,"grizz","6",10H 32M 0S,2021-06-16
"15943",2021-06-16 10:47:00,36.7,23.1,"grizz","6",10H 47M 0S,2021-06-16
"15944",2021-06-16 11:02:00,37.2,19.4,"grizz","6",11H 2M 0S,2021-06-16
"15945",2021-06-16 11:17:00,36.8,18.5,"grizz","6",11H 17M 0S,2021-06-16
"15946",2021-06-16 11:32:00,35.6,19.3,"grizz","6",11H 32M 0S,2021-06-16
"15947",2021-06-16 11:47:00,34.5,20.3,"grizz","6",11H 47M 0S,2021-06-16
"15948",2021-06-16 12:02:00,33.9,22.2,"grizz","6",12H 2M 0S,2021-06-16
"15949",2021-06-16 12:17:00,34.4,26,"grizz","6",12H 17M 0S,2021-06-16
"15950",2021-06-16 12:32:00,35.4,24.5,"grizz","6",12H 32M 0S,2021-06-16
"15951",2021-06-16 12:47:00,36,22.4,"grizz","6",12H 47M 0S,2021-06-16
"15952",2021-06-16 13:02:00,36.6,20.8,"grizz","6",13H 2M 0S,2021-06-16
"15953",2021-06-16 13:17:00,37,21.8,"grizz","6",13H 17M 0S,2021-06-16
"15954",2021-06-16 13:32:00,37.7,19.9,"grizz","6",13H 32M 0S,2021-06-16
"15955",2021-06-16 13:47:00,38.6,17.6,"grizz","6",13H 47M 0S,2021-06-16
"15956",2021-06-16 14:02:00,39.2,16,"grizz","6",14H 2M 0S,2021-06-16
"15957",2021-06-16 14:17:00,38.7,16.2,"grizz","6",14H 17M 0S,2021-06-16
"15958",2021-06-16 14:32:00,38.9,15.7,"grizz","6",14H 32M 0S,2021-06-16
"15959",2021-06-16 14:47:00,38.7,15.1,"grizz","6",14H 47M 0S,2021-06-16
"15960",2021-06-16 15:02:00,38.5,14.9,"grizz","6",15H 2M 0S,2021-06-16
"15961",2021-06-16 15:17:00,38.1,15.7,"grizz","6",15H 17M 0S,2021-06-16
"15962",2021-06-16 15:32:00,38.8,15.2,"grizz","6",15H 32M 0S,2021-06-16
"15963",2021-06-16 15:47:00,38.1,14.9,"grizz","6",15H 47M 0S,2021-06-16
"15964",2021-06-16 16:02:00,37.6,15.1,"grizz","6",16H 2M 0S,2021-06-16
"15965",2021-06-16 16:17:00,36.6,15.6,"grizz","6",16H 17M 0S,2021-06-16
"15966",2021-06-16 16:32:00,35.7,17.8,"grizz","6",16H 32M 0S,2021-06-16
"15967",2021-06-16 16:47:00,35.2,19.8,"grizz","6",16H 47M 0S,2021-06-16
"15968",2021-06-16 17:02:00,34.7,23.2,"grizz","6",17H 2M 0S,2021-06-16
"15969",2021-06-16 17:17:00,34,22,"grizz","6",17H 17M 0S,2021-06-16
"15970",2021-06-16 17:32:00,33.2,18,"grizz","6",17H 32M 0S,2021-06-16
"15971",2021-06-16 17:47:00,32.7,17.5,"grizz","6",17H 47M 0S,2021-06-16
"15972",2021-06-16 18:02:00,32.3,16.9,"grizz","6",18H 2M 0S,2021-06-16
"15973",2021-06-16 18:17:00,32.2,18.7,"grizz","6",18H 17M 0S,2021-06-16
"15974",2021-06-16 18:32:00,31.9,21.5,"grizz","6",18H 32M 0S,2021-06-16
"15975",2021-06-16 18:47:00,31.4,23.9,"grizz","6",18H 47M 0S,2021-06-16
"15976",2021-06-16 19:02:00,31.1,25.4,"grizz","6",19H 2M 0S,2021-06-16
"15977",2021-06-16 19:17:00,30.7,21.6,"grizz","6",19H 17M 0S,2021-06-16
"15978",2021-06-16 19:32:00,30.4,20,"grizz","6",19H 32M 0S,2021-06-16
"15979",2021-06-16 19:47:00,30,20.4,"grizz","6",19H 47M 0S,2021-06-16
"15980",2021-06-16 20:02:00,29.6,21.9,"grizz","6",20H 2M 0S,2021-06-16
"15981",2021-06-16 20:17:00,29.1,23.6,"grizz","6",20H 17M 0S,2021-06-16
"15982",2021-06-16 20:32:00,28.6,25.6,"grizz","6",20H 32M 0S,2021-06-16
"15983",2021-06-16 20:47:00,28,26.3,"grizz","6",20H 47M 0S,2021-06-16
"15984",2021-06-16 21:02:00,27.4,27.1,"grizz","6",21H 2M 0S,2021-06-16
"15985",2021-06-16 21:17:00,26.8,27.8,"grizz","6",21H 17M 0S,2021-06-16
"15986",2021-06-16 21:32:00,26.5,27.9,"grizz","6",21H 32M 0S,2021-06-16
"15987",2021-06-16 21:47:00,26.1,27.5,"grizz","6",21H 47M 0S,2021-06-16
"15988",2021-06-16 22:02:00,25.6,27.4,"grizz","6",22H 2M 0S,2021-06-16
"15989",2021-06-16 22:17:00,25.1,27.6,"grizz","6",22H 17M 0S,2021-06-16
"15990",2021-06-16 22:32:00,24.7,27.6,"grizz","6",22H 32M 0S,2021-06-16
"15991",2021-06-16 22:47:00,24.3,28,"grizz","6",22H 47M 0S,2021-06-16
"15992",2021-06-16 23:02:00,23.9,27.6,"grizz","6",23H 2M 0S,2021-06-16
"15993",2021-06-16 23:17:00,23.8,27.4,"grizz","6",23H 17M 0S,2021-06-16
"15994",2021-06-16 23:32:00,23.4,28.5,"grizz","6",23H 32M 0S,2021-06-16
"15995",2021-06-16 23:47:00,23,29.2,"grizz","6",23H 47M 0S,2021-06-16
"15996",2021-06-17 00:02:00,22.6,29.9,"grizz","6",2M 0S,2021-06-17
"15997",2021-06-17 00:17:00,22.2,30.5,"grizz","6",17M 0S,2021-06-17
"15998",2021-06-17 00:32:00,21.9,30.5,"grizz","6",32M 0S,2021-06-17
"15999",2021-06-17 00:47:00,21.6,30.4,"grizz","6",47M 0S,2021-06-17
"16000",2021-06-17 01:02:00,21.4,30.6,"grizz","6",1H 2M 0S,2021-06-17
"16001",2021-06-17 01:17:00,21.2,31,"grizz","6",1H 17M 0S,2021-06-17
"16002",2021-06-17 01:32:00,21.6,29.4,"grizz","6",1H 32M 0S,2021-06-17
"16003",2021-06-17 01:47:00,21.6,29.4,"grizz","6",1H 47M 0S,2021-06-17
"16004",2021-06-17 02:02:00,21.7,28.5,"grizz","6",2H 2M 0S,2021-06-17
"16005",2021-06-17 02:17:00,21.7,29.1,"grizz","6",2H 17M 0S,2021-06-17
"16006",2021-06-17 02:32:00,21.4,31.1,"grizz","6",2H 32M 0S,2021-06-17
"16007",2021-06-17 02:47:00,21.1,32,"grizz","6",2H 47M 0S,2021-06-17
"16008",2021-06-17 03:02:00,20.7,32.6,"grizz","6",3H 2M 0S,2021-06-17
"16009",2021-06-17 03:17:00,20.4,33.6,"grizz","6",3H 17M 0S,2021-06-17
"16010",2021-06-17 03:32:00,20.1,33.9,"grizz","6",3H 32M 0S,2021-06-17
"16011",2021-06-17 03:47:00,19.7,34.4,"grizz","6",3H 47M 0S,2021-06-17
"16012",2021-06-17 04:02:00,19.4,34.6,"grizz","6",4H 2M 0S,2021-06-17
"16013",2021-06-17 04:17:00,19.1,34.6,"grizz","6",4H 17M 0S,2021-06-17
"16014",2021-06-17 04:32:00,18.9,34.7,"grizz","6",4H 32M 0S,2021-06-17
"16015",2021-06-17 04:47:00,18.7,35.2,"grizz","6",4H 47M 0S,2021-06-17
"16016",2021-06-17 05:02:00,18.5,36,"grizz","6",5H 2M 0S,2021-06-17
"16017",2021-06-17 05:17:00,18.3,36.2,"grizz","6",5H 17M 0S,2021-06-17
"16018",2021-06-17 05:32:00,18.2,36.5,"grizz","6",5H 32M 0S,2021-06-17
"16019",2021-06-17 05:47:00,18,36.9,"grizz","6",5H 47M 0S,2021-06-17
"16020",2021-06-17 06:02:00,17.9,37.8,"grizz","6",6H 2M 0S,2021-06-17
"16021",2021-06-17 06:17:00,18,38.7,"grizz","6",6H 17M 0S,2021-06-17
"16022",2021-06-17 06:32:00,18.4,39.5,"grizz","6",6H 32M 0S,2021-06-17
"16023",2021-06-17 06:47:00,19.1,41.8,"grizz","6",6H 47M 0S,2021-06-17
"16024",2021-06-17 07:02:00,20.1,43.3,"grizz","6",7H 2M 0S,2021-06-17
"16025",2021-06-17 07:17:00,21.3,46.3,"grizz","6",7H 17M 0S,2021-06-17
"16026",2021-06-17 07:32:00,22.2,46.8,"grizz","6",7H 32M 0S,2021-06-17
"16027",2021-06-17 07:47:00,22.7,48,"grizz","6",7H 47M 0S,2021-06-17
"16028",2021-06-17 08:02:00,22.8,49.4,"grizz","6",8H 2M 0S,2021-06-17
"16029",2021-06-17 08:17:00,23,50.5,"grizz","6",8H 17M 0S,2021-06-17
"16030",2021-06-17 08:32:00,24.5,50.3,"grizz","6",8H 32M 0S,2021-06-17
"16031",2021-06-17 08:47:00,26.2,47.8,"grizz","6",8H 47M 0S,2021-06-17
"16032",2021-06-17 09:02:00,27.8,44.8,"grizz","6",9H 2M 0S,2021-06-17
"16033",2021-06-17 09:17:00,29.1,36.3,"grizz","6",9H 17M 0S,2021-06-17
"16034",2021-06-17 09:32:00,30.2,36.6,"grizz","6",9H 32M 0S,2021-06-17
"16035",2021-06-17 09:47:00,31.2,35.8,"grizz","6",9H 47M 0S,2021-06-17
"16036",2021-06-17 10:02:00,32.2,34.5,"grizz","6",10H 2M 0S,2021-06-17
"16037",2021-06-17 10:17:00,33.1,30.2,"grizz","6",10H 17M 0S,2021-06-17
"16038",2021-06-17 10:32:00,34.1,28.7,"grizz","6",10H 32M 0S,2021-06-17
"16039",2021-06-17 10:47:00,35.1,27.9,"grizz","6",10H 47M 0S,2021-06-17
"16040",2021-06-17 11:02:00,36,26.1,"grizz","6",11H 2M 0S,2021-06-17
"16041",2021-06-17 11:17:00,36.7,25,"grizz","6",11H 17M 0S,2021-06-17
"16042",2021-06-17 11:32:00,37.7,23.9,"grizz","6",11H 32M 0S,2021-06-17
"16043",2021-06-17 11:47:00,38.2,21.7,"grizz","6",11H 47M 0S,2021-06-17
"16044",2021-06-17 12:02:00,38.5,20.9,"grizz","6",12H 2M 0S,2021-06-17
"16045",2021-06-17 12:17:00,38.7,20.9,"grizz","6",12H 17M 0S,2021-06-17
"16046",2021-06-17 12:32:00,39.2,18.8,"grizz","6",12H 32M 0S,2021-06-17
"16047",2021-06-17 12:47:00,39.5,15.9,"grizz","6",12H 47M 0S,2021-06-17
"16048",2021-06-17 13:02:00,39.9,15.5,"grizz","6",13H 2M 0S,2021-06-17
"16049",2021-06-17 13:17:00,40.2,14.8,"grizz","6",13H 17M 0S,2021-06-17
"16050",2021-06-17 13:32:00,40.2,15,"grizz","6",13H 32M 0S,2021-06-17
"16051",2021-06-17 13:47:00,39.2,15.5,"grizz","6",13H 47M 0S,2021-06-17
"16052",2021-06-17 14:02:00,38.6,15.5,"grizz","6",14H 2M 0S,2021-06-17
"16053",2021-06-17 14:17:00,38.5,16.1,"grizz","6",14H 17M 0S,2021-06-17
"16054",2021-06-17 14:32:00,38.7,16.8,"grizz","6",14H 32M 0S,2021-06-17
"16055",2021-06-17 14:47:00,38.6,17.2,"grizz","6",14H 47M 0S,2021-06-17
"16056",2021-06-17 15:02:00,38.2,17.7,"grizz","6",15H 2M 0S,2021-06-17
"16057",2021-06-17 15:17:00,38,18.4,"grizz","6",15H 17M 0S,2021-06-17
"16058",2021-06-17 15:32:00,38.4,18.4,"grizz","6",15H 32M 0S,2021-06-17
"16059",2021-06-17 15:47:00,37.6,20,"grizz","6",15H 47M 0S,2021-06-17
"16060",2021-06-17 16:02:00,37.3,21.4,"grizz","6",16H 2M 0S,2021-06-17
"16061",2021-06-17 16:17:00,36.8,21.9,"grizz","6",16H 17M 0S,2021-06-17
"16062",2021-06-17 16:32:00,36,24.1,"grizz","6",16H 32M 0S,2021-06-17
"16063",2021-06-17 16:47:00,35.5,26.6,"grizz","6",16H 47M 0S,2021-06-17
"16064",2021-06-17 17:02:00,34.6,29.9,"grizz","6",17H 2M 0S,2021-06-17
"16065",2021-06-17 17:17:00,33.7,32.2,"grizz","6",17H 17M 0S,2021-06-17
"16066",2021-06-17 17:32:00,32.9,34.5,"grizz","6",17H 32M 0S,2021-06-17
"16067",2021-06-17 17:47:00,32.3,34.5,"grizz","6",17H 47M 0S,2021-06-17
"16068",2021-06-17 18:02:00,32,33.1,"grizz","6",18H 2M 0S,2021-06-17
"16069",2021-06-17 18:17:00,32,29.7,"grizz","6",18H 17M 0S,2021-06-17
"16070",2021-06-17 18:32:00,31.7,31.7,"grizz","6",18H 32M 0S,2021-06-17
"16071",2021-06-17 18:47:00,31.6,31.5,"grizz","6",18H 47M 0S,2021-06-17
"16072",2021-06-17 19:02:00,31.1,29.9,"grizz","6",19H 2M 0S,2021-06-17
"16073",2021-06-17 19:17:00,30.2,29.9,"grizz","6",19H 17M 0S,2021-06-17
"16074",2021-06-17 19:32:00,29.5,29.7,"grizz","6",19H 32M 0S,2021-06-17
"16075",2021-06-17 19:47:00,28.9,32.6,"grizz","6",19H 47M 0S,2021-06-17
"16076",2021-06-17 20:02:00,28.4,34.1,"grizz","6",20H 2M 0S,2021-06-17
"16077",2021-06-17 20:17:00,27.7,35.9,"grizz","6",20H 17M 0S,2021-06-17
"16078",2021-06-17 20:32:00,27,36.5,"grizz","6",20H 32M 0S,2021-06-17
"16079",2021-06-17 20:47:00,26.4,35.8,"grizz","6",20H 47M 0S,2021-06-17
"16080",2021-06-17 21:02:00,25.8,34.5,"grizz","6",21H 2M 0S,2021-06-17
"16081",2021-06-17 21:17:00,25.3,32.6,"grizz","6",21H 17M 0S,2021-06-17
"16082",2021-06-17 21:32:00,24.7,34,"grizz","6",21H 32M 0S,2021-06-17
"16083",2021-06-17 21:47:00,24.1,34.9,"grizz","6",21H 47M 0S,2021-06-17
"16084",2021-06-17 22:02:00,23.5,35.6,"grizz","6",22H 2M 0S,2021-06-17
"16085",2021-06-17 22:17:00,23,36.1,"grizz","6",22H 17M 0S,2021-06-17
"16086",2021-06-17 22:32:00,22.6,36.2,"grizz","6",22H 32M 0S,2021-06-17
"16087",2021-06-17 22:47:00,22.2,36.9,"grizz","6",22H 47M 0S,2021-06-17
"16088",2021-06-17 23:02:00,21.8,37,"grizz","6",23H 2M 0S,2021-06-17
"16089",2021-06-17 23:17:00,21.6,37.6,"grizz","6",23H 17M 0S,2021-06-17
"16090",2021-06-17 23:32:00,21.2,37.2,"grizz","6",23H 32M 0S,2021-06-17
"16091",2021-06-17 23:47:00,21.1,37.3,"grizz","6",23H 47M 0S,2021-06-17
"16092",2021-06-18 00:02:00,20.8,37.6,"grizz","6",2M 0S,2021-06-18
"16093",2021-06-18 00:17:00,20.7,37.3,"grizz","6",17M 0S,2021-06-18
