"","ymd_hms","temp_c","humid_perc","site","nest","time","date"
"10913",2021-06-18 05:02:00,17.9,39.5,"grizz","61",5H 2M 0S,2021-06-18
"10914",2021-06-18 05:17:00,17.8,40.3,"grizz","61",5H 17M 0S,2021-06-18
"10915",2021-06-18 05:32:00,17.9,40.3,"grizz","61",5H 32M 0S,2021-06-18
"10916",2021-06-18 05:47:00,17.9,40.4,"grizz","61",5H 47M 0S,2021-06-18
"10917",2021-06-18 06:02:00,18.1,41.2,"grizz","61",6H 2M 0S,2021-06-18
"10918",2021-06-18 06:17:00,18.3,42.4,"grizz","61",6H 17M 0S,2021-06-18
"10919",2021-06-18 06:32:00,18.7,43.1,"grizz","61",6H 32M 0S,2021-06-18
"10920",2021-06-18 06:47:00,19.1,44.8,"grizz","61",6H 47M 0S,2021-06-18
"10921",2021-06-18 07:02:00,19.6,46.7,"grizz","61",7H 2M 0S,2021-06-18
"10922",2021-06-18 07:17:00,20.3,48,"grizz","61",7H 17M 0S,2021-06-18
"10923",2021-06-18 07:32:00,21.1,49,"grizz","61",7H 32M 0S,2021-06-18
"10924",2021-06-18 07:47:00,21.8,51,"grizz","61",7H 47M 0S,2021-06-18
"10925",2021-06-18 08:02:00,22.6,52.6,"grizz","61",8H 2M 0S,2021-06-18
"10926",2021-06-18 08:17:00,23.6,51.1,"grizz","61",8H 17M 0S,2021-06-18
"10927",2021-06-18 08:32:00,24.9,48.6,"grizz","61",8H 32M 0S,2021-06-18
"10928",2021-06-18 08:47:00,25.5,45.4,"grizz","61",8H 47M 0S,2021-06-18
"10929",2021-06-18 09:02:00,26.1,43.6,"grizz","61",9H 2M 0S,2021-06-18
"10930",2021-06-18 09:17:00,27.1,41.3,"grizz","61",9H 17M 0S,2021-06-18
"10931",2021-06-18 09:32:00,27.9,38.3,"grizz","61",9H 32M 0S,2021-06-18
"10932",2021-06-18 09:47:00,28.8,36.5,"grizz","61",9H 47M 0S,2021-06-18
"10933",2021-06-18 10:02:00,30,34,"grizz","61",10H 2M 0S,2021-06-18
"10934",2021-06-18 10:17:00,30.8,30.7,"grizz","61",10H 17M 0S,2021-06-18
"10935",2021-06-18 10:32:00,31.1,27.8,"grizz","61",10H 32M 0S,2021-06-18
"10936",2021-06-18 10:47:00,32.1,26.8,"grizz","61",10H 47M 0S,2021-06-18
"10937",2021-06-18 11:02:00,32.6,26.1,"grizz","61",11H 2M 0S,2021-06-18
"10938",2021-06-18 11:17:00,33.3,25.3,"grizz","61",11H 17M 0S,2021-06-18
"10939",2021-06-18 11:32:00,34.2,24.4,"grizz","61",11H 32M 0S,2021-06-18
"10940",2021-06-18 11:47:00,34.5,23.5,"grizz","61",11H 47M 0S,2021-06-18
"10941",2021-06-18 12:02:00,34.3,23.2,"grizz","61",12H 2M 0S,2021-06-18
"10942",2021-06-18 12:17:00,34.5,23.1,"grizz","61",12H 17M 0S,2021-06-18
"10943",2021-06-18 12:32:00,35.1,23.7,"grizz","61",12H 32M 0S,2021-06-18
"10944",2021-06-18 12:47:00,35.6,22.7,"grizz","61",12H 47M 0S,2021-06-18
"10945",2021-06-18 13:02:00,35.6,21.9,"grizz","61",13H 2M 0S,2021-06-18
"10946",2021-06-18 13:17:00,35.7,22.4,"grizz","61",13H 17M 0S,2021-06-18
"10947",2021-06-18 13:32:00,36.2,21,"grizz","61",13H 32M 0S,2021-06-18
"10948",2021-06-18 13:47:00,36.1,20.9,"grizz","61",13H 47M 0S,2021-06-18
"10949",2021-06-18 14:02:00,36.1,21.6,"grizz","61",14H 2M 0S,2021-06-18
"10950",2021-06-18 14:17:00,36.6,20.3,"grizz","61",14H 17M 0S,2021-06-18
"10951",2021-06-18 14:32:00,36.1,18,"grizz","61",14H 32M 0S,2021-06-18
"10952",2021-06-18 14:47:00,36,21.2,"grizz","61",14H 47M 0S,2021-06-18
"10953",2021-06-18 15:02:00,35.7,22.6,"grizz","61",15H 2M 0S,2021-06-18
"10954",2021-06-18 15:17:00,36.1,23,"grizz","61",15H 17M 0S,2021-06-18
"10955",2021-06-18 15:32:00,36.5,23.3,"grizz","61",15H 32M 0S,2021-06-18
"10956",2021-06-18 15:47:00,36.7,22.9,"grizz","61",15H 47M 0S,2021-06-18
"10957",2021-06-18 16:02:00,36.9,22.7,"grizz","61",16H 2M 0S,2021-06-18
"10958",2021-06-18 16:17:00,37.1,22.9,"grizz","61",16H 17M 0S,2021-06-18
"10959",2021-06-18 16:32:00,37.4,23.3,"grizz","61",16H 32M 0S,2021-06-18
"10960",2021-06-18 16:47:00,37,23.2,"grizz","61",16H 47M 0S,2021-06-18
"10961",2021-06-18 17:02:00,36.8,22.6,"grizz","61",17H 2M 0S,2021-06-18
"10962",2021-06-18 17:17:00,36.6,22.5,"grizz","61",17H 17M 0S,2021-06-18
"10963",2021-06-18 17:32:00,35.9,23.6,"grizz","61",17H 32M 0S,2021-06-18
"10964",2021-06-18 17:47:00,35.1,25.5,"grizz","61",17H 47M 0S,2021-06-18
"10965",2021-06-18 18:02:00,34.5,26.8,"grizz","61",18H 2M 0S,2021-06-18
"10966",2021-06-18 18:17:00,34,28.3,"grizz","61",18H 17M 0S,2021-06-18
"10967",2021-06-18 18:32:00,33.4,28.7,"grizz","61",18H 32M 0S,2021-06-18
"10968",2021-06-18 18:47:00,32.6,28.8,"grizz","61",18H 47M 0S,2021-06-18
"10969",2021-06-18 19:02:00,31.8,28.1,"grizz","61",19H 2M 0S,2021-06-18
"10970",2021-06-18 19:17:00,30.9,27.9,"grizz","61",19H 17M 0S,2021-06-18
"10971",2021-06-18 19:32:00,30.2,28.6,"grizz","61",19H 32M 0S,2021-06-18
"10972",2021-06-18 19:47:00,29.6,30,"grizz","61",19H 47M 0S,2021-06-18
"10973",2021-06-18 20:02:00,29,31.8,"grizz","61",20H 2M 0S,2021-06-18
"10974",2021-06-18 20:17:00,28.5,32.8,"grizz","61",20H 17M 0S,2021-06-18
"10975",2021-06-18 20:32:00,27.8,33.7,"grizz","61",20H 32M 0S,2021-06-18
"10976",2021-06-18 20:47:00,27.3,34.7,"grizz","61",20H 47M 0S,2021-06-18
"10977",2021-06-18 21:02:00,26.8,35.4,"grizz","61",21H 2M 0S,2021-06-18
"10978",2021-06-18 21:17:00,26.6,34.5,"grizz","61",21H 17M 0S,2021-06-18
"10979",2021-06-18 21:32:00,26.2,35.8,"grizz","61",21H 32M 0S,2021-06-18
"10980",2021-06-18 21:47:00,25.9,37.1,"grizz","61",21H 47M 0S,2021-06-18
"10981",2021-06-18 22:02:00,25.6,37,"grizz","61",22H 2M 0S,2021-06-18
"10982",2021-06-18 22:17:00,25.2,37.4,"grizz","61",22H 17M 0S,2021-06-18
"10983",2021-06-18 22:32:00,24.9,38,"grizz","61",22H 32M 0S,2021-06-18
"10984",2021-06-18 22:47:00,24.6,38.5,"grizz","61",22H 47M 0S,2021-06-18
"10985",2021-06-18 23:02:00,24.3,39.3,"grizz","61",23H 2M 0S,2021-06-18
"10986",2021-06-18 23:17:00,24,40.3,"grizz","61",23H 17M 0S,2021-06-18
"10987",2021-06-18 23:32:00,23.6,41.3,"grizz","61",23H 32M 0S,2021-06-18
"10988",2021-06-18 23:47:00,23.2,42,"grizz","61",23H 47M 0S,2021-06-18
"10989",2021-06-19 00:02:00,22.8,42.5,"grizz","61",2M 0S,2021-06-19
"10990",2021-06-19 00:17:00,22.5,42.1,"grizz","61",17M 0S,2021-06-19
"10991",2021-06-19 00:32:00,22.2,42,"grizz","61",32M 0S,2021-06-19
"10992",2021-06-19 00:47:00,21.9,42.6,"grizz","61",47M 0S,2021-06-19
"10993",2021-06-19 01:02:00,21.6,43.3,"grizz","61",1H 2M 0S,2021-06-19
"10994",2021-06-19 01:17:00,21.2,43.7,"grizz","61",1H 17M 0S,2021-06-19
"10995",2021-06-19 01:32:00,20.8,44.1,"grizz","61",1H 32M 0S,2021-06-19
"10996",2021-06-19 01:47:00,20.4,45.2,"grizz","61",1H 47M 0S,2021-06-19
"10997",2021-06-19 02:02:00,20,45.9,"grizz","61",2H 2M 0S,2021-06-19
"10998",2021-06-19 02:17:00,19.6,46.3,"grizz","61",2H 17M 0S,2021-06-19
"10999",2021-06-19 02:32:00,19.4,46.7,"grizz","61",2H 32M 0S,2021-06-19
"11000",2021-06-19 02:47:00,19,47.2,"grizz","61",2H 47M 0S,2021-06-19
"11001",2021-06-19 03:02:00,18.7,48.1,"grizz","61",3H 2M 0S,2021-06-19
"11002",2021-06-19 03:17:00,18.4,48.3,"grizz","61",3H 17M 0S,2021-06-19
"11003",2021-06-19 03:32:00,18.1,48.8,"grizz","61",3H 32M 0S,2021-06-19
"11004",2021-06-19 03:47:00,17.8,49.6,"grizz","61",3H 47M 0S,2021-06-19
"11005",2021-06-19 04:02:00,17.6,50.2,"grizz","61",4H 2M 0S,2021-06-19
"11006",2021-06-19 04:17:00,17.3,50.8,"grizz","61",4H 17M 0S,2021-06-19
"11007",2021-06-19 04:32:00,17.2,51.3,"grizz","61",4H 32M 0S,2021-06-19
"11008",2021-06-19 04:47:00,17,51.8,"grizz","61",4H 47M 0S,2021-06-19
"11009",2021-06-19 05:02:00,16.9,52.3,"grizz","61",5H 2M 0S,2021-06-19
"11010",2021-06-19 05:17:00,16.8,52.7,"grizz","61",5H 17M 0S,2021-06-19
"11011",2021-06-19 05:32:00,16.7,52.9,"grizz","61",5H 32M 0S,2021-06-19
"11012",2021-06-19 05:47:00,16.6,53.5,"grizz","61",5H 47M 0S,2021-06-19
"11013",2021-06-19 06:02:00,16.5,53.6,"grizz","61",6H 2M 0S,2021-06-19
"11014",2021-06-19 06:17:00,16.5,54.1,"grizz","61",6H 17M 0S,2021-06-19
"11015",2021-06-19 06:32:00,16.6,54.5,"grizz","61",6H 32M 0S,2021-06-19
"11016",2021-06-19 06:47:00,16.6,54.9,"grizz","61",6H 47M 0S,2021-06-19
"11017",2021-06-19 07:02:00,16.9,55.8,"grizz","61",7H 2M 0S,2021-06-19
"11018",2021-06-19 07:17:00,17.3,57.1,"grizz","61",7H 17M 0S,2021-06-19
"11019",2021-06-19 07:32:00,17.7,58.6,"grizz","61",7H 32M 0S,2021-06-19
"11020",2021-06-19 07:47:00,18.3,59.8,"grizz","61",7H 47M 0S,2021-06-19
"11021",2021-06-19 08:02:00,19.1,60,"grizz","61",8H 2M 0S,2021-06-19
"11022",2021-06-19 08:17:00,20,59,"grizz","61",8H 17M 0S,2021-06-19
"11023",2021-06-19 08:32:00,20.6,58.3,"grizz","61",8H 32M 0S,2021-06-19
"11024",2021-06-19 08:47:00,21.4,57.1,"grizz","61",8H 47M 0S,2021-06-19
"11025",2021-06-19 09:02:00,22,55.6,"grizz","61",9H 2M 0S,2021-06-19
"11026",2021-06-19 09:17:00,22.6,54.8,"grizz","61",9H 17M 0S,2021-06-19
"11027",2021-06-19 09:32:00,23.3,54.3,"grizz","61",9H 32M 0S,2021-06-19
"11028",2021-06-19 09:47:00,24.6,53,"grizz","61",9H 47M 0S,2021-06-19
"11029",2021-06-19 10:02:00,26.1,48.6,"grizz","61",10H 2M 0S,2021-06-19
"11030",2021-06-19 10:17:00,27.3,46.3,"grizz","61",10H 17M 0S,2021-06-19
"11031",2021-06-19 10:32:00,28.6,43.8,"grizz","61",10H 32M 0S,2021-06-19
"11032",2021-06-19 10:47:00,29.8,41.6,"grizz","61",10H 47M 0S,2021-06-19
"11033",2021-06-19 11:02:00,30.9,39.3,"grizz","61",11H 2M 0S,2021-06-19
"11034",2021-06-19 11:17:00,31.7,37.5,"grizz","61",11H 17M 0S,2021-06-19
"11035",2021-06-19 11:32:00,32.4,36.3,"grizz","61",11H 32M 0S,2021-06-19
"11036",2021-06-19 11:47:00,33.1,34.5,"grizz","61",11H 47M 0S,2021-06-19
"11037",2021-06-19 12:02:00,33.4,33.4,"grizz","61",12H 2M 0S,2021-06-19
"11038",2021-06-19 12:17:00,34.2,32.9,"grizz","61",12H 17M 0S,2021-06-19
"11039",2021-06-19 12:32:00,33.9,32.6,"grizz","61",12H 32M 0S,2021-06-19
"11040",2021-06-19 12:47:00,33.2,33.5,"grizz","61",12H 47M 0S,2021-06-19
"11041",2021-06-19 13:02:00,32.6,35.4,"grizz","61",13H 2M 0S,2021-06-19
"11042",2021-06-19 13:17:00,31.7,38.3,"grizz","61",13H 17M 0S,2021-06-19
"11043",2021-06-19 13:32:00,30.4,42.3,"grizz","61",13H 32M 0S,2021-06-19
"11044",2021-06-19 13:47:00,29.6,45.5,"grizz","61",13H 47M 0S,2021-06-19
"11045",2021-06-19 14:02:00,29.6,43.8,"grizz","61",14H 2M 0S,2021-06-19
"11046",2021-06-19 14:17:00,29.9,42.7,"grizz","61",14H 17M 0S,2021-06-19
"11047",2021-06-19 14:32:00,30.3,39.9,"grizz","61",14H 32M 0S,2021-06-19
"11048",2021-06-19 14:47:00,29.9,37.2,"grizz","61",14H 47M 0S,2021-06-19
"11049",2021-06-19 15:02:00,29.3,39.2,"grizz","61",15H 2M 0S,2021-06-19
"11050",2021-06-19 15:17:00,29.2,39.2,"grizz","61",15H 17M 0S,2021-06-19
"11051",2021-06-19 15:32:00,28.3,37.9,"grizz","61",15H 32M 0S,2021-06-19
"11052",2021-06-19 15:47:00,28.6,38.3,"grizz","61",15H 47M 0S,2021-06-19
"11053",2021-06-19 16:02:00,28.5,35,"grizz","61",16H 2M 0S,2021-06-19
"11054",2021-06-19 16:17:00,28,35.3,"grizz","61",16H 17M 0S,2021-06-19
"11055",2021-06-19 16:32:00,27.4,37.7,"grizz","61",16H 32M 0S,2021-06-19
"11056",2021-06-19 16:47:00,27.1,40,"grizz","61",16H 47M 0S,2021-06-19
"11057",2021-06-19 17:02:00,27.1,41.8,"grizz","61",17H 2M 0S,2021-06-19
"11058",2021-06-19 17:17:00,27.2,41.8,"grizz","61",17H 17M 0S,2021-06-19
"11059",2021-06-19 17:32:00,26.9,43.1,"grizz","61",17H 32M 0S,2021-06-19
"11060",2021-06-19 17:47:00,26.6,44.8,"grizz","61",17H 47M 0S,2021-06-19
"11061",2021-06-19 18:02:00,26.5,44.5,"grizz","61",18H 2M 0S,2021-06-19
"11062",2021-06-19 18:17:00,26.8,42.6,"grizz","61",18H 17M 0S,2021-06-19
"11063",2021-06-19 18:32:00,26.5,38.1,"grizz","61",18H 32M 0S,2021-06-19
"11064",2021-06-19 18:47:00,26.1,35.7,"grizz","61",18H 47M 0S,2021-06-19
"11065",2021-06-19 19:02:00,26.1,34.2,"grizz","61",19H 2M 0S,2021-06-19
"11066",2021-06-19 19:17:00,25.9,32.8,"grizz","61",19H 17M 0S,2021-06-19
"11067",2021-06-19 19:32:00,25.8,32.1,"grizz","61",19H 32M 0S,2021-06-19
"11068",2021-06-19 19:47:00,25.5,31.9,"grizz","61",19H 47M 0S,2021-06-19
"11069",2021-06-19 20:02:00,25.2,32,"grizz","61",20H 2M 0S,2021-06-19
"11070",2021-06-19 20:17:00,25.1,31.1,"grizz","61",20H 17M 0S,2021-06-19
"11071",2021-06-19 20:32:00,25,30.9,"grizz","61",20H 32M 0S,2021-06-19
"11072",2021-06-19 20:47:00,24.7,31.3,"grizz","61",20H 47M 0S,2021-06-19
"11073",2021-06-19 21:02:00,24.3,33,"grizz","61",21H 2M 0S,2021-06-19
"11074",2021-06-19 21:17:00,23.8,35.1,"grizz","61",21H 17M 0S,2021-06-19
"11075",2021-06-19 21:32:00,23.3,36.4,"grizz","61",21H 32M 0S,2021-06-19
"11076",2021-06-19 21:47:00,22.8,37.9,"grizz","61",21H 47M 0S,2021-06-19
"11077",2021-06-19 22:02:00,22.3,39.2,"grizz","61",22H 2M 0S,2021-06-19
"11078",2021-06-19 22:17:00,21.8,40.1,"grizz","61",22H 17M 0S,2021-06-19
"11079",2021-06-19 22:32:00,21.4,40.3,"grizz","61",22H 32M 0S,2021-06-19
"11080",2021-06-19 22:47:00,21,40.3,"grizz","61",22H 47M 0S,2021-06-19
"11081",2021-06-19 23:02:00,20.6,40.1,"grizz","61",23H 2M 0S,2021-06-19
"11082",2021-06-19 23:17:00,20.6,37.1,"grizz","61",23H 17M 0S,2021-06-19
"11083",2021-06-19 23:32:00,21,35.4,"grizz","61",23H 32M 0S,2021-06-19
"11084",2021-06-19 23:47:00,21.4,34.4,"grizz","61",23H 47M 0S,2021-06-19
"11085",2021-06-20 00:02:00,21.7,33.4,"grizz","61",2M 0S,2021-06-20
"11086",2021-06-20 00:17:00,21.7,33.2,"grizz","61",17M 0S,2021-06-20
"11087",2021-06-20 00:32:00,21.8,32.8,"grizz","61",32M 0S,2021-06-20
"11088",2021-06-20 00:47:00,21.8,32.6,"grizz","61",47M 0S,2021-06-20
"11089",2021-06-20 01:02:00,21.6,32.8,"grizz","61",1H 2M 0S,2021-06-20
"11090",2021-06-20 01:17:00,21.3,33.4,"grizz","61",1H 17M 0S,2021-06-20
"11091",2021-06-20 01:32:00,21,34.2,"grizz","61",1H 32M 0S,2021-06-20
"11092",2021-06-20 01:47:00,20.8,34.9,"grizz","61",1H 47M 0S,2021-06-20
"11093",2021-06-20 02:02:00,20.7,35.2,"grizz","61",2H 2M 0S,2021-06-20
"11094",2021-06-20 02:17:00,20.7,34.2,"grizz","61",2H 17M 0S,2021-06-20
"11095",2021-06-20 02:32:00,20.8,33.6,"grizz","61",2H 32M 0S,2021-06-20
"11096",2021-06-20 02:47:00,20.9,33,"grizz","61",2H 47M 0S,2021-06-20
"11097",2021-06-20 03:02:00,20.8,33.2,"grizz","61",3H 2M 0S,2021-06-20
"11098",2021-06-20 03:17:00,20.6,33.5,"grizz","61",3H 17M 0S,2021-06-20
"11099",2021-06-20 03:32:00,20.7,33.4,"grizz","61",3H 32M 0S,2021-06-20
"11100",2021-06-20 03:47:00,20.7,33.2,"grizz","61",3H 47M 0S,2021-06-20
"11101",2021-06-20 04:02:00,20.6,33.7,"grizz","61",4H 2M 0S,2021-06-20
"11102",2021-06-20 04:17:00,20.5,33.7,"grizz","61",4H 17M 0S,2021-06-20
"11103",2021-06-20 04:32:00,20.2,34.1,"grizz","61",4H 32M 0S,2021-06-20
"11104",2021-06-20 04:47:00,20.1,34.1,"grizz","61",4H 47M 0S,2021-06-20
"11105",2021-06-20 05:02:00,20,34.8,"grizz","61",5H 2M 0S,2021-06-20
"11106",2021-06-20 05:17:00,20.1,34.7,"grizz","61",5H 17M 0S,2021-06-20
"11107",2021-06-20 05:32:00,20.2,35,"grizz","61",5H 32M 0S,2021-06-20
"11108",2021-06-20 05:47:00,20,36,"grizz","61",5H 47M 0S,2021-06-20
"11109",2021-06-20 06:02:00,20,36.4,"grizz","61",6H 2M 0S,2021-06-20
"11110",2021-06-20 06:17:00,20.2,37.1,"grizz","61",6H 17M 0S,2021-06-20
"11111",2021-06-20 06:32:00,20.1,41.9,"grizz","61",6H 32M 0S,2021-06-20
"11112",2021-06-20 06:47:00,20.1,42.7,"grizz","61",6H 47M 0S,2021-06-20
"11113",2021-06-20 07:02:00,21.1,42.8,"grizz","61",7H 2M 0S,2021-06-20
"11114",2021-06-20 07:17:00,22.1,42.2,"grizz","61",7H 17M 0S,2021-06-20
"11115",2021-06-20 07:32:00,23.1,42.7,"grizz","61",7H 32M 0S,2021-06-20
"11116",2021-06-20 07:47:00,24.1,41.6,"grizz","61",7H 47M 0S,2021-06-20
"11117",2021-06-20 08:02:00,24.9,38.3,"grizz","61",8H 2M 0S,2021-06-20
"11118",2021-06-20 08:17:00,25.5,34.5,"grizz","61",8H 17M 0S,2021-06-20
"11119",2021-06-20 08:32:00,26.1,34.2,"grizz","61",8H 32M 0S,2021-06-20
"11120",2021-06-20 08:47:00,26.3,30.9,"grizz","61",8H 47M 0S,2021-06-20
"11121",2021-06-20 09:02:00,26.7,29.9,"grizz","61",9H 2M 0S,2021-06-20
"11122",2021-06-20 09:17:00,27.1,29.2,"grizz","61",9H 17M 0S,2021-06-20
"11123",2021-06-20 09:32:00,27.6,28.9,"grizz","61",9H 32M 0S,2021-06-20
"11124",2021-06-20 09:47:00,27.9,28.6,"grizz","61",9H 47M 0S,2021-06-20
"11125",2021-06-20 10:02:00,28.6,28.3,"grizz","61",10H 2M 0S,2021-06-20
"11126",2021-06-20 10:17:00,29.3,27.5,"grizz","61",10H 17M 0S,2021-06-20
"11127",2021-06-20 10:32:00,29.8,26.6,"grizz","61",10H 32M 0S,2021-06-20
"11128",2021-06-20 10:47:00,30.1,26.2,"grizz","61",10H 47M 0S,2021-06-20
"11129",2021-06-20 11:02:00,30.5,26.3,"grizz","61",11H 2M 0S,2021-06-20
"11130",2021-06-20 11:17:00,30.8,26,"grizz","61",11H 17M 0S,2021-06-20
"11131",2021-06-20 11:32:00,31.1,26.1,"grizz","61",11H 32M 0S,2021-06-20
"11132",2021-06-20 11:47:00,31.7,26.1,"grizz","61",11H 47M 0S,2021-06-20
"11133",2021-06-20 12:02:00,31.9,25.8,"grizz","61",12H 2M 0S,2021-06-20
"11134",2021-06-20 12:17:00,32.1,25.6,"grizz","61",12H 17M 0S,2021-06-20
"11135",2021-06-20 12:32:00,32.6,25.4,"grizz","61",12H 32M 0S,2021-06-20
"11136",2021-06-20 12:47:00,32.8,25,"grizz","61",12H 47M 0S,2021-06-20
"11137",2021-06-20 13:02:00,33.3,24.7,"grizz","61",13H 2M 0S,2021-06-20
"11138",2021-06-20 13:17:00,33.6,24.6,"grizz","61",13H 17M 0S,2021-06-20
"11139",2021-06-20 13:32:00,33.5,24.1,"grizz","61",13H 32M 0S,2021-06-20
"11140",2021-06-20 13:47:00,33.6,23.9,"grizz","61",13H 47M 0S,2021-06-20
"11141",2021-06-20 14:02:00,33.4,24.1,"grizz","61",14H 2M 0S,2021-06-20
"11142",2021-06-20 14:17:00,33.6,23.8,"grizz","61",14H 17M 0S,2021-06-20
"11143",2021-06-20 14:32:00,33.9,23.9,"grizz","61",14H 32M 0S,2021-06-20
"11144",2021-06-20 14:47:00,33,24.5,"grizz","61",14H 47M 0S,2021-06-20
"11145",2021-06-20 15:02:00,32,24.9,"grizz","61",15H 2M 0S,2021-06-20
"11146",2021-06-20 15:17:00,32,25.6,"grizz","61",15H 17M 0S,2021-06-20
"11147",2021-06-20 15:32:00,31.1,26.1,"grizz","61",15H 32M 0S,2021-06-20
"11148",2021-06-20 15:47:00,31,26.2,"grizz","61",15H 47M 0S,2021-06-20
"11149",2021-06-20 16:02:00,30.3,26.8,"grizz","61",16H 2M 0S,2021-06-20
"11150",2021-06-20 16:17:00,30.3,27.7,"grizz","61",16H 17M 0S,2021-06-20
"11151",2021-06-20 16:32:00,31.2,27.4,"grizz","61",16H 32M 0S,2021-06-20
"11152",2021-06-20 16:47:00,30.7,27.6,"grizz","61",16H 47M 0S,2021-06-20
"11153",2021-06-20 17:02:00,30.3,28.3,"grizz","61",17H 2M 0S,2021-06-20
"11154",2021-06-20 17:17:00,30,28.6,"grizz","61",17H 17M 0S,2021-06-20
"11155",2021-06-20 17:32:00,29.7,28.5,"grizz","61",17H 32M 0S,2021-06-20
"11156",2021-06-20 17:47:00,29.4,28.4,"grizz","61",17H 47M 0S,2021-06-20
"11157",2021-06-20 18:02:00,28.7,28.7,"grizz","61",18H 2M 0S,2021-06-20
"11158",2021-06-20 18:17:00,28.4,30,"grizz","61",18H 17M 0S,2021-06-20
"11159",2021-06-20 18:32:00,28.1,30.7,"grizz","61",18H 32M 0S,2021-06-20
"11160",2021-06-20 18:47:00,27.7,31.4,"grizz","61",18H 47M 0S,2021-06-20
"11161",2021-06-20 19:02:00,27.2,31.6,"grizz","61",19H 2M 0S,2021-06-20
"11162",2021-06-20 19:17:00,26.7,32.2,"grizz","61",19H 17M 0S,2021-06-20
"11163",2021-06-20 19:32:00,26.2,32.5,"grizz","61",19H 32M 0S,2021-06-20
"11164",2021-06-20 19:47:00,25.4,33.4,"grizz","61",19H 47M 0S,2021-06-20
"11165",2021-06-20 20:02:00,24.6,34.1,"grizz","61",20H 2M 0S,2021-06-20
"11166",2021-06-20 20:17:00,24,35.2,"grizz","61",20H 17M 0S,2021-06-20
"11167",2021-06-20 20:32:00,23.5,35.7,"grizz","61",20H 32M 0S,2021-06-20
"11168",2021-06-20 20:47:00,23.2,36.2,"grizz","61",20H 47M 0S,2021-06-20
"11169",2021-06-20 21:02:00,22.9,37,"grizz","61",21H 2M 0S,2021-06-20
"11170",2021-06-20 21:17:00,22.6,38.1,"grizz","61",21H 17M 0S,2021-06-20
"11171",2021-06-20 21:32:00,22.2,38.8,"grizz","61",21H 32M 0S,2021-06-20
"11172",2021-06-20 21:47:00,21.9,38.9,"grizz","61",21H 47M 0S,2021-06-20
"11173",2021-06-20 22:02:00,21.6,39.3,"grizz","61",22H 2M 0S,2021-06-20
"11174",2021-06-20 22:17:00,21.3,40.6,"grizz","61",22H 17M 0S,2021-06-20
"11175",2021-06-20 22:32:00,21,41.2,"grizz","61",22H 32M 0S,2021-06-20
"11176",2021-06-20 22:47:00,20.6,42.8,"grizz","61",22H 47M 0S,2021-06-20
"11177",2021-06-20 23:02:00,20.2,43.3,"grizz","61",23H 2M 0S,2021-06-20
"11178",2021-06-20 23:17:00,19.8,44.9,"grizz","61",23H 17M 0S,2021-06-20
"11179",2021-06-20 23:32:00,19.6,46,"grizz","61",23H 32M 0S,2021-06-20
"11180",2021-06-20 23:47:00,19.2,48.4,"grizz","61",23H 47M 0S,2021-06-20
"11181",2021-06-21 00:02:00,18.7,50.1,"grizz","61",2M 0S,2021-06-21
"11182",2021-06-21 00:17:00,18.3,50.3,"grizz","61",17M 0S,2021-06-21
"11183",2021-06-21 00:32:00,18,50.9,"grizz","61",32M 0S,2021-06-21
"11184",2021-06-21 00:47:00,17.6,51,"grizz","61",47M 0S,2021-06-21
"11185",2021-06-21 01:02:00,17.3,51.8,"grizz","61",1H 2M 0S,2021-06-21
"11186",2021-06-21 01:17:00,17.1,52.4,"grizz","61",1H 17M 0S,2021-06-21
"11187",2021-06-21 01:32:00,16.8,52.7,"grizz","61",1H 32M 0S,2021-06-21
"11188",2021-06-21 01:47:00,16.6,53.6,"grizz","61",1H 47M 0S,2021-06-21
"11189",2021-06-21 02:02:00,16.4,54,"grizz","61",2H 2M 0S,2021-06-21
"11190",2021-06-21 02:17:00,16.2,54.8,"grizz","61",2H 17M 0S,2021-06-21
"11191",2021-06-21 02:32:00,16.1,56.1,"grizz","61",2H 32M 0S,2021-06-21
"11192",2021-06-21 02:47:00,15.9,56.8,"grizz","61",2H 47M 0S,2021-06-21
"11193",2021-06-21 03:02:00,15.8,57,"grizz","61",3H 2M 0S,2021-06-21
"11194",2021-06-21 03:17:00,15.6,57.4,"grizz","61",3H 17M 0S,2021-06-21
"11195",2021-06-21 03:32:00,15.5,58.3,"grizz","61",3H 32M 0S,2021-06-21
"11196",2021-06-21 03:47:00,15.5,59.1,"grizz","61",3H 47M 0S,2021-06-21
"11197",2021-06-21 04:02:00,15.3,59,"grizz","61",4H 2M 0S,2021-06-21
"11198",2021-06-21 04:17:00,15.2,60,"grizz","61",4H 17M 0S,2021-06-21
"11199",2021-06-21 04:32:00,15,60.1,"grizz","61",4H 32M 0S,2021-06-21
"11200",2021-06-21 04:47:00,15,61.2,"grizz","61",4H 47M 0S,2021-06-21
"11201",2021-06-21 05:02:00,15,61.4,"grizz","61",5H 2M 0S,2021-06-21
"11202",2021-06-21 05:17:00,15,61.7,"grizz","61",5H 17M 0S,2021-06-21
"11203",2021-06-21 05:32:00,15,61.9,"grizz","61",5H 32M 0S,2021-06-21
"11204",2021-06-21 05:47:00,14.9,62.7,"grizz","61",5H 47M 0S,2021-06-21
"11205",2021-06-21 06:02:00,14.9,63.1,"grizz","61",6H 2M 0S,2021-06-21
"11206",2021-06-21 06:17:00,14.9,63.3,"grizz","61",6H 17M 0S,2021-06-21
