"","ymd_hms","temp_c","humid_perc","site","nest","Timestamp.for.sample.frequency.every.1.min.min","time","date","obs_date","obs_start_time","obs_end_time","HD","filter_last_day"
"11684",2021-06-13 15:45:00,37.5,29.1,"grizz","156",NA,15H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11685",2021-06-13 16:00:00,37.7,29.4,"grizz","156",NA,16H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11686",2021-06-13 16:15:00,37.8,28.8,"grizz","156",NA,16H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11687",2021-06-13 16:30:00,37.8,28.7,"grizz","156",NA,16H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11688",2021-06-13 16:45:00,38,28.6,"grizz","156",NA,16H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11689",2021-06-13 17:00:00,38,28.8,"grizz","156",NA,17H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11690",2021-06-13 17:15:00,38,28.4,"grizz","156",NA,17H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11691",2021-06-13 17:30:00,38,28.3,"grizz","156",NA,17H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11692",2021-06-13 17:45:00,37.8,28.7,"grizz","156",NA,17H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11693",2021-06-13 18:00:00,37.5,30.2,"grizz","156",NA,18H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11694",2021-06-13 18:15:00,37.2,30.8,"grizz","156",NA,18H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11695",2021-06-13 18:30:00,36.7,31.6,"grizz","156",NA,18H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11696",2021-06-13 18:45:00,35.7,31,"grizz","156",NA,18H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11697",2021-06-13 19:00:00,34.4,30.5,"grizz","156",NA,19H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11698",2021-06-13 19:15:00,33.4,31.3,"grizz","156",NA,19H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11699",2021-06-13 19:30:00,32.4,33.9,"grizz","156",NA,19H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11700",2021-06-13 19:45:00,31.6,35.7,"grizz","156",NA,19H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11701",2021-06-13 20:00:00,30.9,38.2,"grizz","156",NA,20H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11702",2021-06-13 20:15:00,30.2,41.6,"grizz","156",NA,20H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11703",2021-06-13 20:30:00,29.4,43.7,"grizz","156",NA,20H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11704",2021-06-13 20:45:00,28.7,44.8,"grizz","156",NA,20H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11705",2021-06-13 21:00:00,28,41,"grizz","156",NA,21H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11706",2021-06-13 21:15:00,27.6,41.1,"grizz","156",NA,21H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11707",2021-06-13 21:30:00,27.2,42.3,"grizz","156",NA,21H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11708",2021-06-13 21:45:00,26.7,43.8,"grizz","156",NA,21H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11709",2021-06-13 22:00:00,26.2,45.3,"grizz","156",NA,22H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11710",2021-06-13 22:15:00,25.6,46.3,"grizz","156",NA,22H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11711",2021-06-13 22:30:00,24.9,47.2,"grizz","156",NA,22H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11712",2021-06-13 22:45:00,24.4,47.5,"grizz","156",NA,22H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11713",2021-06-13 23:00:00,23.9,48.3,"grizz","156",NA,23H 0M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11714",2021-06-13 23:15:00,23.4,49.2,"grizz","156",NA,23H 15M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11715",2021-06-13 23:30:00,23.1,49.8,"grizz","156",NA,23H 30M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11716",2021-06-13 23:45:00,22.7,49.9,"grizz","156",NA,23H 45M 0S,2021-06-13,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11717",2021-06-14 00:00:00,22.3,51,"grizz","156",NA,0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11718",2021-06-14 00:15:00,22,51.6,"grizz","156",NA,15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11719",2021-06-14 00:30:00,21.6,52.1,"grizz","156",NA,30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11720",2021-06-14 00:45:00,21.2,52.6,"grizz","156",NA,45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11721",2021-06-14 01:00:00,20.9,53,"grizz","156",NA,1H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11722",2021-06-14 01:15:00,20.6,53.8,"grizz","156",NA,1H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11723",2021-06-14 01:30:00,20.2,54.7,"grizz","156",NA,1H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11724",2021-06-14 01:45:00,19.9,54.8,"grizz","156",NA,1H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11725",2021-06-14 02:00:00,19.6,55.6,"grizz","156",NA,2H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11726",2021-06-14 02:15:00,19.4,55.5,"grizz","156",NA,2H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11727",2021-06-14 02:30:00,19.2,56,"grizz","156",NA,2H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11728",2021-06-14 02:45:00,19,56.3,"grizz","156",NA,2H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11729",2021-06-14 03:00:00,18.9,56.6,"grizz","156",NA,3H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11730",2021-06-14 03:15:00,18.6,56.8,"grizz","156",NA,3H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11731",2021-06-14 03:30:00,18.4,57.5,"grizz","156",NA,3H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11732",2021-06-14 03:45:00,18.2,57.6,"grizz","156",NA,3H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11733",2021-06-14 04:00:00,17.9,58,"grizz","156",NA,4H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11734",2021-06-14 04:15:00,17.7,58.6,"grizz","156",NA,4H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11735",2021-06-14 04:30:00,17.5,59.2,"grizz","156",NA,4H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11736",2021-06-14 04:45:00,17.4,59.5,"grizz","156",NA,4H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11737",2021-06-14 05:00:00,17.2,59.8,"grizz","156",NA,5H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11738",2021-06-14 05:15:00,17.1,60.2,"grizz","156",NA,5H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11739",2021-06-14 05:30:00,17,60.6,"grizz","156",NA,5H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11740",2021-06-14 05:45:00,16.9,61.5,"grizz","156",NA,5H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11741",2021-06-14 06:00:00,17,62.4,"grizz","156",NA,6H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11742",2021-06-14 06:15:00,17.4,62.8,"grizz","156",NA,6H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11743",2021-06-14 06:30:00,17.9,62.8,"grizz","156",NA,6H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11744",2021-06-14 06:45:00,18.3,63.2,"grizz","156",NA,6H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11745",2021-06-14 07:00:00,18.7,63.2,"grizz","156",NA,7H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11746",2021-06-14 07:15:00,19.4,63.4,"grizz","156",NA,7H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11747",2021-06-14 07:30:00,20.1,63.8,"grizz","156",NA,7H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11748",2021-06-14 07:45:00,20.6,64.3,"grizz","156",NA,7H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11749",2021-06-14 08:00:00,21.2,64.2,"grizz","156",NA,8H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11750",2021-06-14 08:15:00,22.2,62.8,"grizz","156",NA,8H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11751",2021-06-14 08:30:00,23.2,58.7,"grizz","156",NA,8H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11752",2021-06-14 08:45:00,24.1,55.6,"grizz","156",NA,8H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11753",2021-06-14 09:00:00,25,53,"grizz","156",NA,9H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11754",2021-06-14 09:15:00,25.9,50.7,"grizz","156",NA,9H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11755",2021-06-14 09:30:00,26.7,48.5,"grizz","156",NA,9H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11756",2021-06-14 09:45:00,27.5,46.9,"grizz","156",NA,9H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11757",2021-06-14 10:00:00,28.3,45.5,"grizz","156",NA,10H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11758",2021-06-14 10:15:00,29.1,44.2,"grizz","156",NA,10H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11759",2021-06-14 10:30:00,29.8,42.1,"grizz","156",NA,10H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11760",2021-06-14 10:45:00,30.5,40.7,"grizz","156",NA,10H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11761",2021-06-14 11:00:00,31.2,39.5,"grizz","156",NA,11H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11762",2021-06-14 11:15:00,31.8,38.1,"grizz","156",NA,11H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11763",2021-06-14 11:30:00,32.3,36.4,"grizz","156",NA,11H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11764",2021-06-14 11:45:00,32.8,35.3,"grizz","156",NA,11H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11765",2021-06-14 12:00:00,33.3,34.9,"grizz","156",NA,12H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11766",2021-06-14 12:15:00,33.8,33.7,"grizz","156",NA,12H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11767",2021-06-14 12:30:00,34.3,32.5,"grizz","156",NA,12H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11768",2021-06-14 12:45:00,34.7,31.8,"grizz","156",NA,12H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11769",2021-06-14 13:00:00,35.3,30.7,"grizz","156",NA,13H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11770",2021-06-14 13:15:00,35.7,29.7,"grizz","156",NA,13H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11771",2021-06-14 13:30:00,36.1,29.5,"grizz","156",NA,13H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11772",2021-06-14 13:45:00,36.4,29.1,"grizz","156",NA,13H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11773",2021-06-14 14:00:00,36.7,28.5,"grizz","156",NA,14H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11774",2021-06-14 14:15:00,36.8,28,"grizz","156",NA,14H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11775",2021-06-14 14:30:00,37.1,28.1,"grizz","156",NA,14H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11776",2021-06-14 14:45:00,37.5,28.2,"grizz","156",NA,14H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11777",2021-06-14 15:00:00,37.7,27.9,"grizz","156",NA,15H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11778",2021-06-14 15:15:00,38,27.2,"grizz","156",NA,15H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11779",2021-06-14 15:30:00,38.2,27.6,"grizz","156",NA,15H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11780",2021-06-14 15:45:00,38.4,26.4,"grizz","156",NA,15H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11781",2021-06-14 16:00:00,38.4,26,"grizz","156",NA,16H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11782",2021-06-14 16:15:00,38.6,26.2,"grizz","156",NA,16H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11783",2021-06-14 16:30:00,38.5,24.8,"grizz","156",NA,16H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11784",2021-06-14 16:45:00,38.5,25.4,"grizz","156",NA,16H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11785",2021-06-14 17:00:00,38.4,25.3,"grizz","156",NA,17H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11786",2021-06-14 17:15:00,38.2,24.5,"grizz","156",NA,17H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11787",2021-06-14 17:30:00,38,24,"grizz","156",NA,17H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11788",2021-06-14 17:45:00,37.8,24.2,"grizz","156",NA,17H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11789",2021-06-14 18:00:00,37.3,25,"grizz","156",NA,18H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11790",2021-06-14 18:15:00,36.9,26.8,"grizz","156",NA,18H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11791",2021-06-14 18:30:00,36.5,28,"grizz","156",NA,18H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11792",2021-06-14 18:45:00,36,29.3,"grizz","156",NA,18H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11793",2021-06-14 19:00:00,35.4,31.1,"grizz","156",NA,19H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11794",2021-06-14 19:15:00,34.4,33,"grizz","156",NA,19H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11795",2021-06-14 19:30:00,33.5,34.9,"grizz","156",NA,19H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11796",2021-06-14 19:45:00,32.6,36.2,"grizz","156",NA,19H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11797",2021-06-14 20:00:00,31.7,37.4,"grizz","156",NA,20H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11798",2021-06-14 20:15:00,30.8,37.3,"grizz","156",NA,20H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11799",2021-06-14 20:30:00,29.9,37.1,"grizz","156",NA,20H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11800",2021-06-14 20:45:00,29,36.8,"grizz","156",NA,20H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11801",2021-06-14 21:00:00,28.2,36.7,"grizz","156",NA,21H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11802",2021-06-14 21:15:00,27.5,36.6,"grizz","156",NA,21H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11803",2021-06-14 21:30:00,26.8,36.6,"grizz","156",NA,21H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11804",2021-06-14 21:45:00,26.2,36.5,"grizz","156",NA,21H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11805",2021-06-14 22:00:00,25.7,36.8,"grizz","156",NA,22H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11806",2021-06-14 22:15:00,25.2,36.5,"grizz","156",NA,22H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11807",2021-06-14 22:30:00,24.7,35.7,"grizz","156",NA,22H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11808",2021-06-14 22:45:00,24.3,35.6,"grizz","156",NA,22H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11809",2021-06-14 23:00:00,23.9,34.8,"grizz","156",NA,23H 0M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11810",2021-06-14 23:15:00,23.6,35,"grizz","156",NA,23H 15M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11811",2021-06-14 23:30:00,23.4,35.9,"grizz","156",NA,23H 30M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11812",2021-06-14 23:45:00,23.1,38.2,"grizz","156",NA,23H 45M 0S,2021-06-14,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11813",2021-06-15 00:00:00,22.7,39.9,"grizz","156",NA,0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11814",2021-06-15 00:15:00,22.3,40.6,"grizz","156",NA,15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11815",2021-06-15 00:30:00,21.9,41,"grizz","156",NA,30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11816",2021-06-15 00:45:00,21.5,41.4,"grizz","156",NA,45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11817",2021-06-15 01:00:00,21.1,41.4,"grizz","156",NA,1H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11818",2021-06-15 01:15:00,20.7,41,"grizz","156",NA,1H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11819",2021-06-15 01:30:00,20.4,40.9,"grizz","156",NA,1H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11820",2021-06-15 01:45:00,20.2,40.4,"grizz","156",NA,1H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11821",2021-06-15 02:00:00,19.8,40.1,"grizz","156",NA,2H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11822",2021-06-15 02:15:00,19.6,39.7,"grizz","156",NA,2H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11823",2021-06-15 02:30:00,19.4,39.8,"grizz","156",NA,2H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11824",2021-06-15 02:45:00,19.2,39.7,"grizz","156",NA,2H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11825",2021-06-15 03:00:00,18.9,40.7,"grizz","156",NA,3H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11826",2021-06-15 03:15:00,18.6,42.2,"grizz","156",NA,3H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11827",2021-06-15 03:30:00,18.5,43.1,"grizz","156",NA,3H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11828",2021-06-15 03:45:00,18.2,44.5,"grizz","156",NA,3H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11829",2021-06-15 04:00:00,18,45.3,"grizz","156",NA,4H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11830",2021-06-15 04:15:00,17.7,45.9,"grizz","156",NA,4H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11831",2021-06-15 04:30:00,17.5,46.4,"grizz","156",NA,4H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11832",2021-06-15 04:45:00,17.2,46.3,"grizz","156",NA,4H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11833",2021-06-15 05:00:00,16.8,46.3,"grizz","156",NA,5H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11834",2021-06-15 05:15:00,16.6,46.4,"grizz","156",NA,5H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11835",2021-06-15 05:30:00,16.4,46.6,"grizz","156",NA,5H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11836",2021-06-15 05:45:00,16.3,46.7,"grizz","156",NA,5H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11837",2021-06-15 06:00:00,16.2,46.4,"grizz","156",NA,6H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11838",2021-06-15 06:15:00,16.6,46.3,"grizz","156",NA,6H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11839",2021-06-15 06:30:00,17.2,46.5,"grizz","156",NA,6H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11840",2021-06-15 06:45:00,18.2,47.4,"grizz","156",NA,6H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11841",2021-06-15 07:00:00,19.3,50.5,"grizz","156",NA,7H 0M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11842",2021-06-15 07:15:00,20.3,52.5,"grizz","156",NA,7H 15M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11843",2021-06-15 07:30:00,21.4,54,"grizz","156",NA,7H 30M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
"11844",2021-06-15 07:45:00,22.6,54.8,"grizz","156",NA,7H 45M 0S,2021-06-15,2021-06-21,6H 15M 0S,7H 15M 0S,2021-06-09,"N"
